,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1028,90,PDE3B,"['PDE4D', 'MTX3']",0.02040816326530612,0.010253916969668063,7,2,98
1029,90,H3C1,"['ASF1B', 'H3-3A']",0.02040816326530612,0.127510210919501,27,2,98
1030,90,COX14,"['FAM162A', 'COX14']",0.02040816326530612,0.0974208090387962,23,2,98
1031,90,EIF4A2,"['EIF4H', 'EIF4A2']",0.02040816326530612,0.010253916969668063,7,2,98
1032,90,H3-3A,"['ASF1B', 'H3-3A']",0.02040816326530612,0.08326685309114863,21,2,98
1033,90,NDUFB2,"['NDUFB3', 'COX14']",0.02040816326530612,0.0974208090387962,23,2,98
1034,90,UHRF1,"['SAP30', 'UHRF1']",0.02040816326530612,0.0030654947135490508,4,2,98
1035,90,TAP1,"['TAP2', 'TAP1']",0.02040816326530612,0.0005266554354874238,2,2,98
1036,90,COX7B,"['NDUFB3', 'COX14']",0.02040816326530612,0.040013594582753186,14,2,98
1037,90,TOMM22,"['TOMM5', 'COX14']",0.02040816326530612,0.11979141651186968,26,2,98
1038,90,TAP2,"['TAP2', 'TAP1']",0.02040816326530612,0.0005266554354874238,2,2,98
1039,90,RBBP4,"['ASF1B', 'H3-3A']",0.02040816326530612,0.029898660449475735,12,2,98
1040,90,H3C15,"['ASF1B', 'H3-3A']",0.02040816326530612,0.040013594582753186,14,2,98
1041,90,ASF1A,"['ASF1B', 'H3-3A']",0.02040816326530612,0.07645147514214128,20,2,98
1042,90,FAM162A,"['FAM162A', 'COX14']",0.02040816326530612,0.010253916969668063,7,2,98
1043,38,SEPTIN3,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.03481172787162497,13,2,98
1044,38,CD247,"['HCST', 'CD28']",0.02040816326530612,0.06340441194724844,18,2,98
1045,38,CALML4,"['PPP3CA', 'CAMK1']",0.02040816326530612,0.09026051410570943,22,2,98
1046,38,SEPTIN5,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.02529060818061739,11,2,98
1047,38,SEPTIN14,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.021004377217222096,10,2,98
