,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1149,10,TAF10,"['TAF5L', 'SUPT7L', 'TAF6L']",0.07142857142857142,0.008068850616180824,19,3,42
1150,10,KAT2B,"['TADA1', 'SGF29', 'TADA2B']",0.07142857142857142,0.004034842974649082,15,3,42
1151,10,KAT2A,"['TADA3', 'SGF29', 'TADA2B']",0.07142857142857142,0.000818900307823985,9,3,42
1152,10,MED10,"['MED14', 'MED19']",0.047619047619047616,0.012789827066384877,8,2,42
1153,10,TADA2A,"['MED1', 'TADA3']",0.047619047619047616,0.024067238419393133,11,2,42
1154,10,TAF6L,"['TADA1', 'TAF5L', 'SUPT7L', 'TAF6L']",0.09523809523809523,9.767549944357913e-05,12,4,42
1155,10,TAF1L,"['MED1', 'MED14']",0.047619047619047616,0.29567988337643947,48,2,42
1156,10,SUPT20H,"['SUPT20H', 'TAF5L', 'TADA1']",0.07142857142857142,0.0003521838720637109,7,3,42
1157,10,SUPT7L,"['TADA1', 'TAF5L', 'SUPT7L', 'TAF6L']",0.09523809523809523,1.4754593867260475e-05,8,4,42
1158,10,ATXN7,"['SUPT20H', 'TAF6L', 'USP22']",0.07142857142857142,0.002045430739256646,12,3,42
1159,24,ZFC3H1,"['ZFC3H1', 'ZNF330', 'ZC3H3']",0.42857142857142855,3.878309920701126e-06,10,3,7
1160,24,ZC3H3,"['ZFC3H1', 'ZC3H3']",0.2857142857142857,7.261868512599825e-05,4,2,7
1161,24,ZNF330,"['ZFC3H1', 'ZNF330']",0.2857142857142857,7.261868512599825e-05,4,2,7
1162,24,MTREX,"['ZCCHC8', 'ZFC3H1']",0.2857142857142857,0.0012459409062328668,15,2,7
1163,76,SIN3A,"['SINHCAF', 'ING3']",0.02564102564102564,0.4361025254361054,35,2,78
1164,76,CLEC4D,"['POLDIP3', 'MMGT1']",0.02564102564102564,0.14269880997535608,16,2,78
1165,76,ZNRF4,"['UBE2N', 'SCAP']",0.02564102564102564,0.08729721813020665,12,2,78
1166,76,MMGT1,"['EMC6', 'EMC2', 'MMGT1']",0.038461538461538464,0.011873721168050473,12,3,78
1167,76,SUZ12,"['AEBP2', 'EZH2']",0.02564102564102564,0.03179480988550602,7,2,78
1168,76,EMC6,"['EMC3', 'EMC4', 'EMC6', 'MMGT1']",0.05128205128205128,0.0003075559063721232,9,4,78
1169,76,EXOSC9,"['PDLIM2', 'DIS3']",0.02564102564102564,0.07472663530318062,11,2,78
1170,76,EZH1,"['AEBP2', 'UBAP2L']",0.02564102564102564,0.023339016912377296,6,2,78
1171,76,EXOC2,"['EXOC1', 'EXOC7']",0.02564102564102564,0.04125528917969096,8,2,78
1172,76,EMC4,"['EMC3', 'EMC4', 'EMC6', 'EMC7']",0.05128205128205128,1.3889992381071672e-05,5,4,78
1173,76,UBE2N,"['UBE2N', 'CNOT4']",0.02564102564102564,0.4506071523950675,36,2,78
1174,76,EMC7,"['EMC4', 'EMC3', 'EMC7']",0.038461538461538464,7.104947554268711e-05,3,3,78
1175,76,MCM3AP,"['PELO', 'DDX39B']",0.02564102564102564,0.1575168411421195,17,2,78
1176,76,YTHDF2,"['YTHDF2', 'NKX2-3']",0.02564102564102564,0.051623577502105326,9,2,78
1177,76,EXOC1,"['EXOC1', 'EXOC7']",0.02564102564102564,0.04125528917969096,8,2,78
1178,76,EMC8,"['EMC2', 'MMGT1']",0.02564102564102564,0.01599132279343249,5,2,78
1179,76,EXOC8,"['EXOC1', 'EXOC7']",0.02564102564102564,0.0628089776878542,10,2,78
1180,76,EMC3,"['EMC3', 'EMC2', 'EMC4', 'EMC6', 'EMC7']",0.0641025641025641,1.1440999957694833e-07,5,5,78
1181,76,CNOT4,"['UBE2N', 'CNOT4']",0.02564102564102564,0.051623577502105326,9,2,78
1182,76,NKX2-3,"['YTHDF2', 'NKX2-3']",0.02564102564102564,0.005068819163058546,3,2,78
1183,76,OTUB1,"['UBE2N', 'YTHDF2']",0.02564102564102564,0.2348433838183856,22,2,78
1184,76,EXOC7,"['EXOC1', 'EXOC7']",0.02564102564102564,0.051623577502105326,9,2,78
1185,76,GSK3B,"['PPP1R2', 'TIPRL']",0.02564102564102564,0.3140007009241028,27,2,78
1186,76,EMC2,"['EMC3', 'EMC2', 'MMGT1']",0.038461538461538464,0.0006681383182861945,5,3,78
1187,76,OGT,"['SINHCAF', 'ING3']",0.02564102564102564,0.4649045703974734,37,2,78
1188,76,EMC9,"['EMC2', 'MMGT1']",0.02564102564102564,0.00986204900337397,4,2,78
1189,102,ALG8,"['ALG6', 'ALG8']",0.2,2.6028562008710886e-05,2,2,10
1190,102,ALG6,"['ALG6', 'ALG8']",0.2,7.786154340388327e-05,3,2,10
1191,9,SGF29,"['SGF29', 'TADA2B']",0.058823529411764705,0.006432743985423979,7,2,34
1192,9,TAF5L,"['TAF5L', 'TAF6L', 'SUPT20H', 'TADA1', 'SUPT7L']",0.14705882352941177,2.682806816953786e-06,14,5,34
1193,9,MED24,"['MED15', 'MED1']",0.058823529411764705,0.006432743985423979,7,2,34
1194,9,TADA1,"['TAF5L', 'TAF6L', 'SUPT20H', 'TADA1', 'SUPT7L']",0.14705882352941177,1.0895508792024863e-06,12,5,34
1195,9,TADA2B,"['SGF29', 'TADA2B']",0.058823529411764705,0.004647958351592001,6,2,34
