,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
171,ENSG00000167470,529.9181699209856,0.9735345010864747,0.13811317128218467,7.048817227557584,1.804449786880503e-12,1.1164508506966462e-10,MEN1
172,ENSG00000168758,94.06616616161996,1.150553240820951,0.16332458840309685,7.044580684821948,1.8602083281172104e-12,1.1442969380244712e-10,MEN1
173,ENSG00000144381,4052.2486856675237,-0.5654179214017366,0.08043957569980305,-7.029101241307529,2.0786811559201717e-12,1.2713405092702566e-10,MEN1
174,ENSG00000172216,1017.5394198300709,1.270401344211357,0.1809088157144053,7.022329670306931,2.181989323448418e-12,1.3268988788650324e-10,MEN1
175,ENSG00000129667,197.27231873583295,0.7377922391057723,0.10508174651320212,7.021126538024172,2.2008641344887313e-12,1.3307725067743796e-10,MEN1
176,ENSG00000139318,562.8449639977309,1.2660700933056812,0.18053247491708596,7.012976994234171,2.3329982529302013e-12,1.402698723597921e-10,MEN1
177,ENSG00000173852,113.38536179123881,0.8171535192793992,0.11665408952034036,7.004928182452758,2.471125583865915e-12,1.4773999136798352e-10,MEN1
178,ENSG00000130589,148.32437409306903,1.9893498408041863,0.2841270587208892,7.00162050654392,2.5301866361753137e-12,1.501386200477423e-10,MEN1
179,ENSG00000130340,471.2286726251297,0.9702381947078577,0.13858352154421913,7.0011079520610595,2.5394617185297516e-12,1.501386200477423e-10,MEN1
180,ENSG00000105755,417.83399568118494,0.6563428048511322,0.09382198130587985,6.995618678221188,2.640909219187282e-12,1.5527378956127656e-10,MEN1
181,ENSG00000164674,625.5063104430806,0.70867384369827,0.10146486371064545,6.984426113449928,2.8602272163861893e-12,1.6724471448781224e-10,MEN1
182,ENSG00000188290,24.589964124191873,2.1285337504678115,0.3048449706876026,6.982348259401265,2.902864356726897e-12,1.68810286799386e-10,MEN1
183,ENSG00000145675,309.41837873552856,0.9183161986128653,0.13158075130547933,6.979107426441822,2.970612728446363e-12,1.7181119921807717e-10,MEN1
184,ENSG00000258555,80.46772779988268,1.4070562300304827,0.20225712329533058,6.956769715229935,3.481633660060693e-12,2.0027862383981566e-10,MEN1
185,ENSG00000128311,156.37735166791788,1.0742479258395203,0.15476491073988746,6.941159470217399,3.8889470208896396e-12,2.2250631288337392e-10,MEN1
186,ENSG00000164691,869.4085724246077,-1.5920829911169587,0.22950137013243477,-6.937139373931581,4.001190453414807e-12,2.2770411125796992e-10,MEN1
187,ENSG00000178860,136.9360035650249,2.906096462475252,0.41919778068485086,6.932518721180992,4.1341281643345776e-12,2.3401804215344984e-10,MEN1
