,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
15952,ENSG00000115282,73.96009464622064,-0.12796935767152595,0.08340247542895776,-1.5343592263101384,0.12494130264993827,0.32116178624318287,GATA3
15953,ENSG00000100614,259.61779992645216,0.06841109073747621,0.04459366160413595,1.5340989790156916,0.12500530446817532,0.3212544018386649,GATA3
15954,ENSG00000164168,79.67361557150188,-0.10823034912842155,0.07057309124592825,-1.5335922972577165,0.12512998448018403,0.321502879587229,GATA3
15955,ENSG00000057663,316.068416110691,-0.06633566681029812,0.043264086146049055,-1.5332732693431916,0.12520853792414594,0.32153594615874426,GATA3
15956,ENSG00000141401,27.316120061958493,0.22083795594900357,0.14404580612046242,1.5331092372402813,0.125248942098184,0.32153594615874426,GATA3
15957,ENSG00000164989,10.824982824620399,-0.3177081746857603,0.20724384197511925,-1.5330162366122457,0.12527185440579316,0.32153594615874426,GATA3
15958,ENSG00000142798,32.57007222910257,-0.5483939402764748,0.35772635398133834,-1.5329984335039601,0.12527624088089967,0.32153594615874426,GATA3
15959,ENSG00000140416,206.70635984050833,-0.43271798131737627,0.28227395804604977,-1.532971671608414,0.12528283492036402,0.32153594615874426,GATA3
15960,ENSG00000072310,211.58381165220734,-0.17033945311660262,0.11117925902353672,-1.5321153838643742,0.12549396413244762,0.3220058485391334,GATA3
15961,ENSG00000109320,1443.3138731294177,0.11204374157438375,0.07313945415041263,1.5319193023229807,0.12554234965653957,0.32205804909657293,GATA3
15962,ENSG00000198355,1850.3659507734665,-0.13081025995963272,0.0854155283320646,-1.5314575992680142,0.12565633796097167,0.32227848179583735,GATA3
15963,ENSG00000094975,146.1916898347481,0.08587255384606042,0.05608332541498124,1.5311601658899088,0.12572981297962257,0.32239493236681516,GATA3
15964,ENSG00000116260,213.55888621753957,-0.13576290102027888,0.08867771759215551,-1.530969726179427,0.12577687490891815,0.32244361793056364,GATA3
15965,ENSG00000113810,1187.3795754288733,0.12926962467016934,0.08445373598954427,1.5306560823570134,0.1258544132546381,0.32245923517655845,GATA3
15966,ENSG00000141293,219.03615485869526,-0.13264341797250323,0.08665806029317931,-1.530652977042729,0.125855181129831,0.32245923517655845,GATA3
15967,ENSG00000198783,205.21119898721832,-0.07752899535884218,0.05065563298908816,-1.5305108392494646,0.1258903325535631,0.32245923517655845,GATA3
15968,ENSG00000162616,47.22649157146425,-0.17930140314995255,0.11715287382715381,-1.5304908645646376,0.12589527301103073,0.32245923517655845,GATA3
15969,ENSG00000180901,115.60233552264951,0.1127080174702506,0.07366685082946045,1.5299692629887338,0.12602433730336787,0.32270518211831895,GATA3
15970,ENSG00000196975,230.7173095764263,0.10173079714993732,0.06649611810004999,1.5298757289391431,0.12604749211865726,0.32270518211831895,GATA3
15971,ENSG00000136143,179.49960538905432,-0.09561681246921382,0.06251873352771874,-1.529410579419695,0.12616269139551575,0.32286983823231785,GATA3
15972,ENSG00000184677,75.00696497821181,-0.11681300752277879,0.07637887115946977,-1.5293890280060238,0.12616803082164932,0.32286983823231785,GATA3
15973,ENSG00000185621,34.91265997353379,-0.19106551030673224,0.12494248595049844,-1.529227699074528,0.12620800612898825,0.32290018943894633,GATA3
15974,ENSG00000100865,180.46082996273583,-0.08461177826750578,0.055337520706099555,-1.5290128142329205,0.12626126724501485,0.3229645109819589,GATA3
15975,ENSG00000132341,7549.197548557557,-0.050969044230449824,0.03334662153049823,-1.5284620117763486,0.12639786846144493,0.32324193259400913,GATA3
15976,ENSG00000196418,67.76638412093115,-0.1225572632377094,0.08019361827747207,-1.5282670350857344,0.1264462510305954,0.3232936761100597,GATA3
15977,ENSG00000003056,555.4215727958109,-0.07103936642771976,0.04652487176933791,-1.5269116007437995,0.12678299449822925,0.32403732581860634,GATA3
15978,ENSG00000050426,110.67142348237083,0.08952672585541416,0.05863418070296686,1.526869221707811,0.12679353436907417,0.32403732581860634,GATA3
15979,ENSG00000155657,79.43323265900186,0.27547291164700727,0.180460640780719,1.5264985786110523,0.12688574416631918,0.32420083909903796,GATA3
15980,ENSG00000283228,227.34432414818525,-0.08840123374654195,0.05793610383084546,-1.525840156677514,0.12704967722475044,0.3244957067870862,GATA3
15981,ENSG00000137274,26.693942543528724,-0.19331887985506238,0.1266993385320786,-1.5258081225587188,0.12705765724175244,0.3244957067870862,GATA3
15982,ENSG00000197019,121.59267820086569,-0.12901705424890259,0.08457133679314743,-1.52554114834988,0.1271241783398713,0.32459341668150776,GATA3
15983,ENSG00000165609,767.83472941208,0.05472769852123393,0.03587708332868856,1.5254221760404856,0.12715383101275302,0.3245969658105064,GATA3
15984,ENSG00000272398,35.1833886024615,-0.38773696836722366,0.25420528740607845,-1.5252907298809875,0.12718659892752032,0.32460846415168243,GATA3
15985,ENSG00000136819,780.5071750560785,-0.06039602651645942,0.039603631586378016,-1.5250123308700085,0.1272560220807758,0.32471348891306595,GATA3
15986,ENSG00000100342,185.3398715493101,-0.1493509190579032,0.09796889466161292,-1.524472839810688,0.12739063654874344,0.3249847758245932,GATA3
15987,ENSG00000106070,33.841203900100865,0.24949568969656868,0.16371977526018883,1.5239190824691884,0.12752892594716464,0.3252195999802863,GATA3
15988,ENSG00000164758,348.7871058668689,-0.08087622317346206,0.05307265446991385,-1.523877484200638,0.12753931896484194,0.3252195999802863,GATA3
15989,ENSG00000064201,10.049391180779756,-0.33636173193796925,0.22079005328282925,-1.5234460381559587,0.12764715140451013,0.32534022379093164,GATA3
15990,ENSG00000103197,95.25353316510325,-0.14239582909192688,0.09347450711665206,-1.5233653911030862,0.12766731559783392,0.32534022379093164,GATA3
15991,ENSG00000155090,259.88520865604255,-0.1274239971683892,0.08364731992218946,-1.523348235029189,0.12767160545282794,0.32534022379093164,GATA3
15992,ENSG00000132466,604.5763584696361,-0.08990760955093582,0.059053415135793604,-1.522479425519978,0.12788899683119406,0.32580629751296125,GATA3
15993,ENSG00000144824,13.131667830877035,0.4452978128979471,0.2925004119961963,1.5223835407922015,0.12791300649853382,0.32580629751296125,GATA3
15994,ENSG00000136147,289.23348690128194,-0.08313506005971981,0.054612296294116174,-1.5222773203308178,0.12793960833987422,0.32580629751296125,GATA3
15995,ENSG00000113504,77.2547710533602,0.16772506310879967,0.11020594795477029,1.5219238727263236,0.12802815669570217,0.3259595166593082,GATA3
15996,ENSG00000059915,14.817876971398974,-0.33765992436906683,0.22199488805966844,-1.521025674601613,0.12825339447046394,0.3264393463060837,GATA3
15997,ENSG00000265590,71.22419995972575,-0.14389862855731964,0.09461128665565652,-1.5209456888695254,0.12827346712053597,0.3264393463060837,GATA3
15998,ENSG00000130741,1106.1289566796072,0.05918856345340269,0.03892188819408764,1.5207012352086666,0.12833482860896556,0.3265148265106972,GATA3
15999,ENSG00000089048,633.5901711950621,-0.09992300368548471,0.06571587491962495,-1.5205306755437316,0.1283776551223996,0.3265148265106972,GATA3
16000,ENSG00000117560,281.43963379678917,0.21235672295254543,0.1396697250970174,1.5204205693469945,0.1284053080309392,0.3265148265106972,GATA3
16001,ENSG00000170345,96.5301754243886,-0.37206542620192024,0.2447195694449648,-1.5203746355298908,0.12841684556802954,0.3265148265106972,GATA3
16002,ENSG00000292339,55.435243801702086,0.11436573497091268,0.07523521192846389,1.5201091621786802,0.12848354226288133,0.3265398280354888,GATA3
16003,ENSG00000169093,55.435243801702086,0.11436573497090018,0.07523521192851022,1.5201091621775775,0.12848354226315836,0.3265398280354888,GATA3
16004,ENSG00000167645,104.6675798366075,-0.1666692942585355,0.10965367433033504,-1.51996087022528,0.12852081038819385,0.32656228037796603,GATA3
16005,ENSG00000008513,364.49266119149235,0.138899895519747,0.09139134854247088,1.519836371111191,0.12855210548206022,0.3265695490956562,GATA3
16006,ENSG00000168612,30.926064323802862,0.18500242096368377,0.1217398772478747,1.5196534212614665,0.12859810396629384,0.326614158348714,GATA3
16007,ENSG00000171444,46.424306552263545,-0.277576959471702,0.1827441119520338,-1.5189379099916485,0.1287781254801746,0.3268686562503073,GATA3
16008,ENSG00000124635,15.34867036779697,0.3237881768804891,0.21317829824308998,1.5188608763133538,0.12879751870309616,0.3268686562503073,GATA3
16009,ENSG00000224712,11.455376727577832,0.23700585176699823,0.15605215702801375,1.5187604982893768,0.12882279226826687,0.3268686562503073,GATA3
16010,ENSG00000077097,714.0043676723436,0.05288892113894883,0.03482481301251727,1.5187137148428818,0.12883457290090294,0.3268686562503073,GATA3
16011,ENSG00000108666,200.25514278012668,0.07669471204247384,0.05050057952193873,1.5186897411574398,0.12884061008664704,0.3268686562503073,GATA3
16012,ENSG00000057252,371.88557033182724,0.08625871756065719,0.056806567311424624,1.5184638263349053,0.12889751199975538,0.3269407962272947,GATA3
16013,ENSG00000215251,125.94140367562599,-0.09328095963586204,0.061441487403897245,-1.5182080313691302,0.1289619634907423,0.32698077302126777,GATA3
16014,ENSG00000204475,40.55968619241014,-0.3061198699930152,0.20163670875030565,-1.5181752960077077,0.12897021347726104,0.32698077302126777,GATA3
16015,ENSG00000165629,1886.445480565358,0.06181232550512599,0.040731238379925025,1.5175655826755092,0.12912394876794028,0.32722910848736025,GATA3
16016,ENSG00000076554,190.43531732707686,-0.08772118877601005,0.05780406756183133,-1.5175608305103656,0.12912514755461182,0.32722910848736025,GATA3
16017,ENSG00000182324,18.230588213993023,0.1981024426993644,0.13056224497676808,1.5173026684292557,0.1291902848124713,0.32732195479180076,GATA3
16018,ENSG00000253729,826.5141339102823,0.07843414298570517,0.05172020651226445,1.5165086969849206,0.12939077288426978,0.3276997482637143,GATA3
16019,ENSG00000166398,52.36144725841474,0.13883186553787683,0.09154838800418937,1.5164861835854904,0.12939646133007787,0.3276997482637143,GATA3
16020,ENSG00000080345,698.7897934647611,-0.06283505987910074,0.041442271391226235,-1.5162069493228496,0.129467031411397,0.3278061851322519,GATA3
16021,ENSG00000136286,680.9259933908285,0.14498786453341442,0.09563775892597591,1.5160106861729763,0.1295166503226316,0.32785953911294335,GATA3
16022,ENSG00000166225,63.75486990871213,0.12158095677163047,0.08020685297590664,1.5158425029860254,0.12955918185388424,0.32789493247947565,GATA3
16023,ENSG00000254087,180.9414544302255,-0.12673268407402138,0.08361891766437735,-1.5155982355893494,0.12962097349170146,0.32794970159930353,GATA3
16024,ENSG00000102871,127.24369293540641,0.12771661318836325,0.0842718460571033,1.51553121432538,0.12963793167268942,0.32794970159930353,GATA3
16025,ENSG00000044459,18.30568026421733,0.2590950243316633,0.1709993896956383,1.515180988615377,0.1297265762117238,0.3281016797603276,GATA3
16026,ENSG00000130684,29.388732524939446,0.15657468371804933,0.10337714711226088,1.514596679167586,0.12987457369890276,0.3283273561001643,GATA3
16027,ENSG00000261884,494.8280357671836,-0.08171788950613874,0.05395536075331076,-1.5145462538886731,0.1298873518644654,0.3283273561001643,GATA3
16028,ENSG00000130005,49.82821447947974,-0.3185596378127174,0.21034117378140868,-1.5144901594196285,0.12990156779444026,0.3283273561001643,GATA3
16029,ENSG00000064012,249.82031394429404,0.08617749884490941,0.056918938720916516,1.5140391015976724,0.1300159225505679,0.32854408591711165,GATA3
16030,ENSG00000145476,43.967470551487686,0.15922612629984453,0.1051744551221522,1.513923947739167,0.13004512953150157,0.3285456033148472,GATA3
16031,ENSG00000115129,20.048309256940687,-0.2641924383511095,0.17453979955942253,-1.5136515512106137,0.13011423893496582,0.32864790722852044,GATA3
16032,ENSG00000063854,234.1852028764156,-0.0788349136836986,0.05209992455617791,-1.5131483270900536,0.1302419863011143,0.328898243770514,GATA3
16033,ENSG00000274944,55.759004853288126,-0.16305442138203857,0.10777547355206123,-1.5129084197739544,0.13030292289547513,0.3289583436318279,GATA3
16034,ENSG00000138760,39.44179117286854,-0.298620234400579,0.19739191347067014,-1.512829118224998,0.13032307039832974,0.3289583436318279,GATA3
16035,ENSG00000170779,336.43437050719825,0.0788190478941589,0.052114344008291125,1.5124252140949752,0.13042572456483612,0.3291451212100951,GATA3
16036,ENSG00000155368,1887.7453360427326,0.07920518945183543,0.05238154136695165,1.5120820690818242,0.1305129857938505,0.3292929793151083,GATA3
16037,ENSG00000112367,57.931274149160345,0.12993025888574194,0.08594732503400901,1.5117429057196259,0.1305992789985408,0.3294383306167892,GATA3
16038,ENSG00000075711,178.54428320783447,0.07943541958091294,0.0525795660704081,1.5107659784514533,0.13084808560387423,0.329924654398578,GATA3
16039,ENSG00000162542,60.20557769881037,0.12706690093370998,0.08410791474312249,1.510760328820306,0.13084952553639728,0.329924654398578,GATA3
16040,ENSG00000106330,42.95113705398563,0.21530810450662835,0.14260334672096392,1.5098390708033518,0.13108449281083911,0.33037855107274455,GATA3
16041,ENSG00000117222,158.85915786651867,0.09770477666188579,0.06471248047144049,1.5098289533964901,0.13108707507518477,0.33037855107274455,GATA3
16042,ENSG00000197912,273.9219746764493,0.07304076890520794,0.04838749021744423,1.5094969500789677,0.13117183412310723,0.3304877711246881,GATA3
16043,ENSG00000108639,802.134823174845,0.09486780309811985,0.06284992656207869,1.509433793918855,0.13118796243425798,0.3304877711246881,GATA3
16044,ENSG00000228253,647.1559205858172,-0.19407675947017752,0.12861427934402103,-1.508982987425958,0.13130313042598396,0.3306935629383904,GATA3
16045,ENSG00000179051,1123.2251356891447,-0.0786517032914797,0.05212558456982769,-1.5088886568958761,0.13132723905633423,0.3306935629383904,GATA3
16046,ENSG00000185088,1793.838494375028,0.09178262584217327,0.06086137637912343,1.5080603052818307,0.1315390933559987,0.3311544250753277,GATA3
16047,ENSG00000116120,339.39016817659035,-0.06961706426939489,0.04617174118923956,-1.5077851186954871,0.13160953203726639,0.33118286359988885,GATA3
16048,ENSG00000151353,149.1073519244997,-0.09639427456750631,0.06394215332806256,-1.5075231212959688,0.13167662188664012,0.33118286359988885,GATA3
16049,ENSG00000241852,16.532411040820996,-0.22447742455318823,0.14891035021157953,-1.5074669036385924,0.13169102103318286,0.33118286359988885,GATA3
16050,ENSG00000148450,49.749030198149,0.175914053764797,0.11670340708776503,1.507360051900657,0.13171839255705695,0.33118286359988885,GATA3
16051,ENSG00000123411,216.30548364979356,0.14459022317303669,0.09592303065102728,1.507356702469744,0.1317192506305416,0.33118286359988885,GATA3
16052,ENSG00000121892,838.299284380017,0.04313493232033264,0.028616581887212306,1.5073404814852487,0.1317234062624547,0.33118286359988885,GATA3
16053,ENSG00000111206,128.92793762648643,0.2022630000695189,0.1341986555979457,1.5071909563348493,0.1317617176923985,0.3312066814832998,GATA3
16054,ENSG00000152133,118.6738264222871,-0.11480480771271528,0.07617869857441095,-1.5070460622345045,0.13179885078964884,0.3312275276409446,GATA3
16055,ENSG00000110697,99.06773625842456,0.11517234143790642,0.07643443911541627,1.5068121486964243,0.13185881467903615,0.33129852071361265,GATA3
16056,ENSG00000175265,1046.7432897095769,0.1517480465891365,0.10071951613196752,1.5066399484118744,0.13190297184399735,0.33129852071361265,GATA3
16057,ENSG00000196152,137.02623728676718,-0.18107373693681827,0.12018713270841651,-1.5065983592113599,0.1319136382432173,0.33129852071361265,GATA3
16058,ENSG00000254470,123.44714431513833,-0.11400783637238614,0.07570606495718418,-1.5059273842440979,0.13208581585685614,0.33165841607258256,GATA3
16059,ENSG00000122435,221.28902119062928,-0.08839300784710856,0.05870409084095042,-1.505738468663038,0.13213432452479013,0.3317076977414677,GATA3
16060,ENSG00000112715,108.21254479650592,-0.31216953070951914,0.20733980885575773,-1.5055938000149764,0.1321714810475974,0.33172846587230254,GATA3
16061,ENSG00000174428,25.13882601556458,0.1792979962737222,0.11913342311819002,1.5050184203625547,0.1323193409928896,0.33202701142742785,GATA3
16062,ENSG00000206562,63.08207296665293,-0.11543411753670091,0.0767270427176996,-1.5044776059128921,0.13245843522254802,0.33221550497151703,GATA3
16063,ENSG00000099364,40.43964643469438,-0.19168483528255265,0.1274170666391231,-1.5043890142711562,0.13248123125194652,0.33221550497151703,GATA3
16064,ENSG00000178999,331.55230759312,0.209211041600132,0.13906711827585738,1.5043889899633582,0.13248123750714394,0.33221550497151703,GATA3
16065,ENSG00000140525,213.0379283695403,0.12577273052096347,0.08364581418373801,1.5036344824702008,0.1326755073694744,0.3325750990431799,GATA3
16066,ENSG00000272031,13.573000208315346,-0.2711470289955806,0.1803310330784052,-1.5036071405285518,0.13268255148592514,0.3325750990431799,GATA3
16067,ENSG00000142733,13.380315627830875,-0.33981183727565867,0.22603600072300262,-1.5033527234101238,0.13274811096555011,0.33266682401033015,GATA3
16068,ENSG00000095059,138.52797415106988,0.07362662507981631,0.0489833048529491,1.503096316200958,0.13281420863668975,0.33270988233252174,GATA3
16069,ENSG00000198382,67.06338769819865,-0.1273062978794712,0.08469800659727002,-1.5030613233295922,0.13282323121415865,0.33270988233252174,GATA3
16070,ENSG00000143149,249.99264483602468,-0.08250276875419295,0.0549047679081734,-1.5026521720695805,0.13292876217426963,0.3329016209270577,GATA3
16071,ENSG00000081692,143.74305767160772,-0.10623487055945921,0.07070636537179248,-1.5024795858314681,0.13297329620272136,0.33294055088036945,GATA3
16072,ENSG00000147130,91.49488960652133,-0.12441002059842732,0.0828391955992569,-1.5018255512797776,0.13314216763700612,0.3332439368889245,GATA3
16073,ENSG00000072506,513.302447497229,0.0703530140282029,0.04684624460263637,1.5017855673375289,0.1331524968553134,0.3332439368889245,GATA3
16074,ENSG00000156384,77.60118794337545,-0.1255776415423109,0.08364238373740773,-1.5013637336850347,0.13326150869409978,0.33338790987862876,GATA3
16075,ENSG00000168016,25.377893603400256,0.30459310654564736,0.20288755069074577,1.501290273891313,0.13328049951009896,0.33338790987862876,GATA3
16076,ENSG00000150316,667.5658346400526,-0.06206203039677946,0.0413440189778815,-1.5011126622687991,0.13332642429721495,0.33338790987862876,GATA3
16077,ENSG00000188690,188.20207100255107,0.07736532122751447,0.051541755129413405,1.5010222494996932,0.1333498069029857,0.33338790987862876,GATA3
16078,ENSG00000205220,498.51196340987184,-0.08286791853406883,0.05520841683021477,-1.501001537300313,0.1333551639514515,0.33338790987862876,GATA3
16079,ENSG00000120733,309.2462754030321,0.07969598758260751,0.053108894005827724,1.5006147101060388,0.13345524438618012,0.333565502018559,GATA3
16080,ENSG00000135912,81.88348237943117,-0.1142568245084167,0.07618281450449095,-1.499771638151821,0.1336735664247403,0.334038492251554,GATA3
16081,ENSG00000121644,228.67280327367772,-0.0651343931459905,0.04343313297093936,-1.4996475890783934,0.13370571349844065,0.33404367312050726,GATA3
16082,ENSG00000110318,10.539996818257135,-0.33446035889967995,0.22304209278831502,-1.4995391888521683,0.1337338101008352,0.33404367312050726,GATA3
16083,ENSG00000118961,139.14042335952433,-0.09362782205658979,0.06248347997395366,-1.4984412215135696,0.13401865327642595,0.3346823728810072,GATA3
16084,ENSG00000113719,94.58413489505256,-0.11831585312585775,0.07897691871917276,-1.4981067259228855,0.13410552389775673,0.3348265091229861,GATA3
16085,ENSG00000134072,153.8160067115735,-0.197230941800919,0.13168102727584655,-1.4977931588258189,0.13418699879800713,0.33495711393069155,GATA3
16086,ENSG00000196704,241.75024458777312,-0.07406768569015518,0.04945617229430291,-1.4976429079346154,0.13422605241511654,0.33497708168966195,GATA3
16087,ENSG00000163738,137.79030662832565,-0.09226625342051498,0.06161196224408325,-1.4975379789884151,0.13425333104201254,0.33497708168966195,GATA3
16088,ENSG00000174851,648.8978374823439,0.10849043283090783,0.07246179311580005,1.4972087794947466,0.13433894163841795,0.335056409597525,GATA3
16089,ENSG00000228474,1795.9556824590206,-0.09075719468755776,0.06061829951160642,-1.4971913666133232,0.13434347115338288,0.335056409597525,GATA3
16090,ENSG00000083814,20.057726429635505,0.2169685788226831,0.1449646222453259,1.4967001980352406,0.13447128472459258,0.33525365276661984,GATA3
16091,ENSG00000152256,109.80325441601354,0.18151654872349848,0.12128508739026211,1.496610610828255,0.13449460754921413,0.33525365276661984,GATA3
16092,ENSG00000126243,36.65476365939513,0.159160966367732,0.10635184950242028,1.4965509966435506,0.1345101290333987,0.33525365276661984,GATA3
16093,ENSG00000198520,73.16071096671828,-0.20815511286884408,0.13910413632484714,-1.4963977230895822,0.13455004255497355,0.3352803729103647,GATA3
16094,ENSG00000275713,10.636201884313241,0.3390076555674067,0.22666303611210534,1.4956459658456918,0.13474593807476337,0.33569568303441594,GATA3
16095,ENSG00000166226,2004.7658820557467,-0.06117422321437519,0.04092310476862636,-1.4948578207896466,0.13495155230025,0.3360970220676795,GATA3
16096,ENSG00000128487,17.77862513317805,0.2471670769295034,0.1653508090456632,1.4948041582381726,0.13496556079896715,0.3360970220676795,GATA3
16097,ENSG00000255508,1947.5501618410924,-0.22064983610496253,0.1476411382431792,-1.4945010498464928,0.1350447077226425,0.3362212157369497,GATA3
16098,ENSG00000049247,29.829037256032603,-0.4989527434707044,0.3340200431707211,-1.4937808484016166,0.13523290881728142,0.3365020655873925,GATA3
16099,ENSG00000101343,202.43344091224077,-0.06899280906475568,0.04618849266424769,-1.4937228968755614,0.13524806135800557,0.3365020655873925,GATA3
16100,ENSG00000237440,28.446219276453323,0.17457863221864311,0.11688716496077259,1.4935654592805963,0.13528923306679352,0.3365020655873925,GATA3
16101,ENSG00000163069,84.85645011177786,-0.13702409482846667,0.09174605218992302,-1.49351488764676,0.13530246017460115,0.3365020655873925,GATA3
16102,ENSG00000047579,102.70255266065251,-0.10018232556064965,0.0670784894676583,-1.4935089677138935,0.13530400860971514,0.3365020655873925,GATA3
16103,ENSG00000198863,114.17889161292909,-0.09998950763631474,0.06696904624144276,-1.493070504182241,0.13541873248787167,0.33671447123256254,GATA3
16104,ENSG00000160953,90.11843461674285,0.13575083947986377,0.0909341106129577,1.4928483774109724,0.13547688057393226,0.3367375289654977,GATA3
16105,ENSG00000170606,628.0141843569163,-0.0738881151056133,0.049495958288724384,-1.4928110831717278,0.13548664530688417,0.3367375289654977,GATA3
16106,ENSG00000122545,1267.9205955312234,0.06607693576094223,0.04427898574287676,1.4922865700818846,0.13562403591811828,0.33693992299058667,GATA3
16107,ENSG00000118855,151.64539515012444,-0.08310952185858847,0.05569312295833036,-1.4922761993571647,0.1356267535033071,0.33693992299058667,GATA3
16108,ENSG00000171634,817.445729707159,0.08018958988852753,0.0537545288837469,1.4917736524479797,0.13575849326281286,0.3371942679765151,GATA3
16109,ENSG00000143337,378.803672109358,-0.05570611351636359,0.03734910705657784,-1.4914978671907169,0.13583083075368627,0.33730099269320796,GATA3
16110,ENSG00000213145,552.8424912844213,-0.12855374523760155,0.08624486437658734,-1.4905669591672488,0.1360752244274199,0.3378193873988544,GATA3
16111,ENSG00000142546,291.2066118337062,0.09963963758886688,0.06685153366259901,1.4904615067135192,0.1361029305240634,0.3378193873988544,GATA3
16112,ENSG00000059588,237.17513748555695,0.0819760276808534,0.055007196413436855,1.4902782367731933,0.13615109239369422,0.3378193873988544,GATA3
16113,ENSG00000112357,48.04376390022835,-0.15289660642890765,0.10259929053127868,-1.4902306403599856,0.13616360250106518,0.3378193873988544,GATA3
16114,ENSG00000144747,333.8707402917522,-0.101611213449035,0.06818890405008787,-1.490142932556841,0.1361866576975791,0.3378193873988544,GATA3
16115,ENSG00000172339,57.13082595995186,-0.14481751840653057,0.09719175759275539,-1.4900185159047394,0.13621936748676103,0.33782756112836326,GATA3
16116,ENSG00000213397,58.746934022223535,0.1100466111968707,0.07387180602237549,1.4896970457651733,0.13630391174893458,0.337964254412028,GATA3
16117,ENSG00000108021,488.72433511216167,-0.10287275591498979,0.06906357103747073,-1.4895371665501593,0.13634597387473793,0.33799557736917013,GATA3
16118,ENSG00000157778,382.82322038754694,-0.07443048518895495,0.04998638502284008,-1.4890151619275074,0.13648337620756362,0.33826317991883215,GATA3
16119,ENSG00000167895,410.28489824027594,0.12392010811780584,0.08325958835878215,1.4883584048459306,0.13665639993033865,0.33861759085923837,GATA3
16120,ENSG00000156931,50.62177696135564,0.14091555057166005,0.09468549108598412,1.4882486108003,0.13668534185663292,0.33861759085923837,GATA3
16121,ENSG00000183172,341.3517811559556,0.0919794607238037,0.06181460297385067,1.487989185382516,0.13675374569757978,0.33871398950543535,GATA3
16122,ENSG00000198198,52.35251776705181,0.12572931821905997,0.08455469711383184,1.4869584128460274,0.1370257950207454,0.33931463040389415,GATA3
16123,ENSG00000014123,281.20459618051257,-0.06551781571408112,0.04408571400011065,-1.4861461859031404,0.1372404580727164,0.3397729383412692,GATA3
16124,ENSG00000206530,10.465112799821405,-0.33266979640822086,0.22390537221375434,-1.4857606725515862,0.13734243592800552,0.3399521285847292,GATA3
16125,ENSG00000128567,7.8029066985955255,-0.32715166256120454,0.22027272820904256,-1.485211833626231,0.13748771825913064,0.34023840642234765,GATA3
16126,ENSG00000075539,306.02648181596,0.07501974306046041,0.05052247997005871,1.4848784759758349,0.13757601869429784,0.3403201296556987,GATA3
16127,ENSG00000070501,321.847714373529,-0.11166635011195447,0.07520311156628152,-1.4848634290023421,0.13758000539759765,0.3403201296556987,GATA3
16128,ENSG00000087245,124.6290592435052,-0.592951951139746,0.39938060888743615,-1.484678870092231,0.1376289116218797,0.34036779715273224,GATA3
16129,ENSG00000254772,1943.3895718071656,-0.21954374475117333,0.14789340207997007,-1.4844728815722283,0.13768351230112308,0.3404295239565982,GATA3
16130,ENSG00000100461,157.11522448856113,-0.08494755199975752,0.05724576797559827,-1.4839097282434484,0.1378328706854615,0.3407254670302465,GATA3
16131,ENSG00000101109,1077.0508254053705,0.08390578783963723,0.056572319123397705,1.4831597703572788,0.13803196687102406,0.34114420906255893,GATA3
16132,ENSG00000137285,25.053393019820476,-0.2765317910320633,0.18651966760981434,-1.4825878395330827,0.13818394997404723,0.3414463565946499,GATA3
16133,ENSG00000198464,37.60933003513054,0.17762177665325396,0.11986478858861836,1.481851165339809,0.13837990145268744,0.3418569946621027,GATA3
16134,ENSG00000137996,378.1541342702279,-0.08125660233963093,0.054865522238555536,-1.4810139232125936,0.1386028633291126,0.34226196957943883,GATA3
16135,ENSG00000100376,85.19326230895172,0.11273107574074251,0.07611936254284307,1.480977664221674,0.1386125255328544,0.34226196957943883,GATA3
16136,ENSG00000166167,81.05883291635543,-0.09716213553293442,0.06561019516224934,-1.480899962157701,0.13863323312873743,0.34226196957943883,GATA3
16137,ENSG00000127399,60.65520457201492,-0.16144912701161945,0.10904660485456275,-1.4805516157696685,0.13872609671249456,0.34241762749688376,GATA3
16138,ENSG00000165264,856.3551984502855,-0.07142762116056423,0.04825388189278832,-1.480246114069411,0.1388075780165998,0.34254512967783596,GATA3
16139,ENSG00000166441,13817.975912238968,-0.09090259839466464,0.061445473963654025,-1.4794026724968379,0.13903272629424082,0.34302336559575614,GATA3
16140,ENSG00000119596,312.811418580663,0.08876838230429039,0.060007162953805565,1.479296436204219,0.1390611049380793,0.34302336559575614,GATA3
16141,ENSG00000198453,41.804618733496525,-0.15410575379310287,0.10418625687475098,-1.4791370610268044,0.13910368680838536,0.34303415170420165,GATA3
16142,ENSG00000186660,499.32175294771207,-0.07262495204613408,0.04910221604725129,-1.4790565048275366,0.1391252136384999,0.34303415170420165,GATA3
16143,ENSG00000149357,1204.8150515741652,-0.06320314643357153,0.04273567048325903,-1.478931902058967,0.13915851597457668,0.3430426177222608,GATA3
16144,ENSG00000138764,147.3592936203014,-0.23997774124811627,0.16241618437935618,-1.477548202262893,0.1395287473385671,0.3438473481120322,GATA3
16145,ENSG00000205078,25.43840165402372,-0.17169529026020827,0.11620756052640947,-1.4774881211036917,0.13954484018721655,0.3438473481120322,GATA3
16146,ENSG00000143952,163.32915910294997,-0.10040463433832425,0.06796152768197171,-1.4773745935814033,0.13957525264240975,0.3438485149288022,GATA3
16147,ENSG00000073417,69.87220832866383,-0.15457597575862964,0.10466223990609763,-1.4769029966998062,0.13970164154785775,0.3440713766892413,GATA3
16148,ENSG00000175348,313.4545770866131,0.0631189874384058,0.04273998505362334,1.476813512199738,0.13972563351141676,0.3440713766892413,GATA3
