index,target_contrast_gene_name,culture_condition,target_contrast,chunk,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,target_baseMean,neighboring_gene_KD,n_total_genes_category,distal_offtarget_flag,low_target_gex,n_guides,single_guide_estimate,n_downstream,guide_correlation_signif,guide_correlation_signif_pval,guide_correlation_all,guide_correlation_all_pval,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_all_min,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000156265_Rest,MAP3K7CL,Rest,ENSG00000156265,377,1961.0,1,0,1,-1.8935701784150785,False,3.055949684886228,False,1 DE gene,False,False,1.0,True,1,-0.0017968003510174,0.9960695119217128,0.0432053228361417,3.5087572893225003e-06,1.0,,,,
ENSG00000156265_Stim48hr,MAP3K7CL,Stim48hr,ENSG00000156265,132,2403.0,0,1,1,-1.3198211467953802,False,4.143834613358111,False,1 DE gene,False,False,1.0,True,1,,,0.178038975093296,1.1756868242382464e-82,0.0,,,,
ENSG00000156265_Stim8hr,MAP3K7CL,Stim8hr,ENSG00000156265,54,1878.0,0,0,0,-1.4344081879671813,False,2.005965856445968,False,no effect,False,False,1.0,True,0,0.7328665850946722,0.4763638731581085,0.0475739638019782,3.2546883397011e-07,1.0,,,,
ENSG00000107968_Rest,MAP3K8,Rest,ENSG00000107968,416,309.0,1,1,2,-8.164768313544709,True,33.48853216743529,False,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000107968_Stim48hr,MAP3K8,Stim48hr,ENSG00000107968,185,279.0,1,1,2,-12.532545707645756,True,97.48796887278436,False,2-10 DE genes,False,False,2.0,False,1,0.4950734811039913,0.1017412377744494,-0.0410587599373289,1.043842611578166e-05,2.0,,,,
ENSG00000107968_Stim8hr,MAP3K8,Stim8hr,ENSG00000107968,311,307.0,2,1,3,-11.178602607636918,True,81.69917008162457,False,2-10 DE genes,False,False,2.0,False,2,0.2715003731001851,0.1622458196337642,-0.0315396970423595,0.0007108070356118,2.0,,,,
ENSG00000006432_Rest,MAP3K9,Rest,ENSG00000006432,665,1722.0,2,1,3,-8.012142288061982,True,4.499784891213094,False,2-10 DE genes,False,False,2.0,False,2,0.8534212864583846,0.0306533336664339,0.0806178125394265,4.5061153461998834e-18,2.0,,,,
ENSG00000006432_Stim48hr,MAP3K9,Stim48hr,ENSG00000006432,409,1536.0,0,1,1,-7.767643798659551,True,6.128183540125411,False,1 DE gene,False,False,2.0,False,0,,,0.000467488541413,0.9599898366803338,2.0,,,,
ENSG00000006432_Stim8hr,MAP3K9,Stim8hr,ENSG00000006432,533,1462.0,0,1,1,-6.669831226340327,True,3.752977446368739,False,1 DE gene,False,False,2.0,False,0,,,0.0548790664836061,3.780307279775162e-09,2.0,,,,
ENSG00000047849_Rest,MAP4,Rest,ENSG00000047849,363,116.0,0,1,1,-11.48820174051113,True,126.7125648647936,False,1 DE gene,False,False,1.0,True,0,,,,,,,,,
ENSG00000047849_Stim8hr,MAP4,Stim8hr,ENSG00000047849,284,112.0,0,1,1,-11.783220827433723,True,151.51608066752522,False,1 DE gene,False,False,1.0,True,0,,,,,,,,,
ENSG00000104814_Rest,MAP4K1,Rest,ENSG00000104814,370,682.0,8,6,14,-29.774462467573898,True,170.11012111964317,False,10-50 DE genes,False,False,2.0,False,13,0.0848926323493065,0.3545506940029052,0.0388341798468547,3.061002585041899e-05,2.0,,,,
ENSG00000104814_Stim48hr,MAP4K1,Stim48hr,ENSG00000104814,156,870.0,4,1,5,-32.59468507511312,True,146.59777246941678,False,2-10 DE genes,False,False,2.0,False,4,0.9197794558818556,0.2567348759940793,0.0885302824470327,1.750129018378443e-21,2.0,,,,
ENSG00000104814_Stim8hr,MAP4K1,Stim8hr,ENSG00000104814,487,809.0,61,33,94,-18.18622205501268,True,61.88015001620879,False,>50 DE genes,False,False,2.0,False,93,0.629007406819717,0.0068302836086437,0.115990004175892,8.562279791573729e-36,2.0,0.051814592774628,0.0041110968663526,0.1692200552082386,0.1290191061431163
ENSG00000168067_Rest,MAP4K2,Rest,ENSG00000168067,363,292.0,2,1,3,-10.547271021251326,True,50.71190331561261,False,2-10 DE genes,False,False,2.0,False,2,,,0.0429237352726803,4.060085877268813e-06,2.0,,,,
ENSG00000168067_Stim48hr,MAP4K2,Stim48hr,ENSG00000168067,36,104.0,3,1,4,-8.08643057896893,True,89.31627032580106,False,2-10 DE genes,False,False,2.0,False,3,-0.1535022850426073,0.3084386954810733,-0.0591433880059109,2.1218085778509248e-10,2.0,,,,
ENSG00000168067_Stim8hr,MAP4K2,Stim8hr,ENSG00000168067,604,153.0,0,3,3,-6.6241132917394765,True,32.272389324937144,False,2-10 DE genes,False,False,2.0,False,2,,,,,,,,,
ENSG00000011566_Rest,MAP4K3,Rest,ENSG00000011566,128,961.0,0,1,1,-5.378024609171573,True,3.541045855104719,False,1 DE gene,False,False,2.0,False,0,-0.94019054526491,0.05980945473509,0.029962304565964,0.0012999726470425,2.0,,,,
ENSG00000011566_Stim48hr,MAP4K3,Stim48hr,ENSG00000011566,327,1085.0,2,1,3,-6.385766783917028,True,6.76790797605016,False,2-10 DE genes,False,False,2.0,False,2,0.8551871223800566,0.3468842954689528,0.0411427452262574,1.0012173887367336e-05,2.0,,,,
ENSG00000011566_Stim8hr,MAP4K3,Stim8hr,ENSG00000011566,561,856.0,0,2,2,-6.536236825270316,True,6.680255954833755,False,2-10 DE genes,False,False,2.0,False,1,-1.0,1.0,0.0503629849804837,6.376848313795984e-08,2.0,,,,
ENSG00000071054_Rest,MAP4K4,Rest,ENSG00000071054,142,811.0,8,2,10,-11.648833530798896,True,163.7246034252616,False,2-10 DE genes,False,False,2.0,False,9,-0.418221488460873,0.3504326047428605,0.0331797998396316,0.0003687214031809,2.0,,,,
ENSG00000071054_Stim48hr,MAP4K4,Stim48hr,ENSG00000071054,28,755.0,0,1,1,-9.034432635364649,True,64.55351051122103,False,1 DE gene,False,False,2.0,False,0,-1.0,1.0,0.0679397555546745,2.897643904284004e-13,1.0,,,,
ENSG00000071054_Stim8hr,MAP4K4,Stim8hr,ENSG00000071054,82,764.0,0,2,2,-10.252002325225208,True,131.06726381957208,False,2-10 DE genes,False,False,2.0,False,1,0.3028473009123144,0.8041255650013569,0.0202497214773062,0.0297632777159021,2.0,,,,
ENSG00000012983_Rest,MAP4K5,Rest,ENSG00000012983,237,967.0,0,1,1,-13.063124080547322,True,20.889554707588097,False,1 DE gene,False,False,2.0,False,0,-1.0,1.0,0.1800964382643081,1.450998012729457e-84,2.0,,,,
ENSG00000012983_Stim48hr,MAP4K5,Stim48hr,ENSG00000012983,409,805.0,0,1,1,-13.67303896692559,True,27.473704746727744,False,1 DE gene,False,False,2.0,False,0,,,0.0992405687153242,1.3197667814747407e-26,2.0,,,,
ENSG00000012983_Stim8hr,MAP4K5,Stim8hr,ENSG00000012983,87,827.0,1,2,3,-21.048471898210018,True,66.96680460400606,False,2-10 DE genes,False,False,2.0,False,2,,,0.0904167441403279,2.416135808810876e-22,2.0,,,,
ENSG00000180834_Rest,MAP6D1,Rest,ENSG00000180834,345,802.0,25,4,29,-0.7079086321470077,False,0.2920038312453288,False,10-50 DE genes,False,True,2.0,False,29,0.5177874120453348,0.1533417358559069,-0.0387562144770362,3.17546155008786e-05,1.0,,,,
ENSG00000180834_Stim48hr,MAP6D1,Stim48hr,ENSG00000180834,220,675.0,33,9,42,-0.69301116772262,False,0.3561398913109404,False,10-50 DE genes,False,True,2.0,False,42,0.5873022734053139,0.0574646419058954,0.084197833839364,1.41185744944915e-19,1.0,0.0795133780423172,0.0561821110561778,0.398224455388215,0.0493995919489894
ENSG00000180834_Stim8hr,MAP6D1,Stim8hr,ENSG00000180834,651,716.0,56,3,59,-2.78189914504439,False,1.2488875201985814,False,>50 DE genes,False,False,2.0,False,59,-0.1039062800485423,0.6453982937713779,0.021469946984727,0.0212107471163567,2.0,0.0359881541516403,0.0165304827982558,-0.1044657200565638,-0.1428157716439602
ENSG00000116871_Rest,MAP7D1,Rest,ENSG00000116871,539,895.0,0,1,1,-36.47485070208172,True,206.3840559539316,False,1 DE gene,False,False,2.0,False,0,,,0.1439034113950757,2.4179087529178382e-54,2.0,,,,
ENSG00000116871_Stim48hr,MAP7D1,Stim48hr,ENSG00000116871,384,727.0,2,1,3,-28.940593971429,True,179.50194836201155,False,2-10 DE genes,False,False,2.0,False,2,,,0.0252339869271987,0.0067629294852092,2.0,,,,
ENSG00000116871_Stim8hr,MAP7D1,Stim8hr,ENSG00000116871,654,765.0,8,1,9,-25.526920938147367,True,138.60112508623413,False,2-10 DE genes,False,False,2.0,False,8,0.6521480459499764,0.0410000573010659,0.1540636603079127,4.0870166129574825e-62,2.0,,,,
ENSG00000129680_Rest,MAP7D3,Rest,ENSG00000129680,57,1012.0,0,2,2,-9.810988370379432,True,10.614625384424563,False,2-10 DE genes,False,False,2.0,False,1,,,0.0796618493632755,1.1078580922645554e-17,2.0,,,,
ENSG00000129680_Stim48hr,MAP7D3,Stim48hr,ENSG00000129680,221,735.0,1,1,2,-11.762258214373649,True,22.64727317103938,False,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000129680_Stim8hr,MAP7D3,Stim8hr,ENSG00000129680,583,858.0,0,1,1,-15.50811816777834,True,29.23996441135362,False,1 DE gene,False,False,2.0,False,0,,,0.1328475624937079,1.655004281074578e-46,2.0,,,,
ENSG00000164114_Rest,MAP9,Rest,ENSG00000164114,465,709.0,5,3,8,-4.469554871119264,True,3.2977306467912166,False,2-10 DE genes,False,False,2.0,False,7,0.8729748013227983,0.1270251986772017,0.0274166003161874,0.0032543013413822,2.0,,,,
ENSG00000164114_Stim48hr,MAP9,Stim48hr,ENSG00000164114,239,651.0,1,2,3,-6.054655744400072,True,7.194292606732858,False,2-10 DE genes,False,False,2.0,False,2,0.9678381426827524,0.001534943726689,0.0295540976597469,0.0015131385128577,2.0,,,,
ENSG00000164114_Stim8hr,MAP9,Stim8hr,ENSG00000164114,649,726.0,0,3,3,-6.99699049556777,True,8.203667420787035,False,2-10 DE genes,False,False,2.0,False,2,0.9696368521492847,0.0303631478507151,0.0713543390823572,1.7630087005236875e-14,2.0,,,,
ENSG00000100030_Rest,MAPK1,Rest,ENSG00000100030,25,507.0,4,2,6,-21.237080554234307,True,169.24315062105882,False,2-10 DE genes,False,False,2.0,False,5,,,,,,,,,
ENSG00000100030_Stim48hr,MAPK1,Stim48hr,ENSG00000100030,450,619.0,15,3,18,-17.035162910045166,True,97.4041871247062,False,10-50 DE genes,False,False,2.0,False,17,,,,,,,,,
ENSG00000100030_Stim8hr,MAPK1,Stim8hr,ENSG00000100030,460,594.0,28,10,38,-22.31952643916761,True,160.71421142919087,False,10-50 DE genes,False,False,2.0,False,37,,,,,,0.0245657243704475,-0.0249996535114771,0.5357305663592143,0.3525570290770855
ENSG00000109339_Rest,MAPK10,Rest,ENSG00000109339,584,407.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0830683410222219,4.2784627446456645e-19,0.0,,,,
ENSG00000109339_Stim48hr,MAPK10,Stim48hr,ENSG00000109339,232,483.0,3,0,3,0.0,False,,False,2-10 DE genes,False,True,2.0,False,3,,,0.0572379923276647,7.88299908238491e-10,0.0,,,,
ENSG00000109339_Stim8hr,MAPK10,Stim8hr,ENSG00000109339,78,416.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,-0.013975233800713,0.1336766511198382,0.0,,,,
ENSG00000185386_Rest,MAPK11,Rest,ENSG00000185386,246,255.0,0,1,1,-4.024896350195438,False,6.264094037099287,False,1 DE gene,False,False,1.0,True,1,,,,,,,,,
ENSG00000185386_Stim48hr,MAPK11,Stim48hr,ENSG00000185386,221,153.0,0,0,0,-3.301483250942564,False,9.725179869273967,False,no effect,False,False,1.0,True,0,,,,,,,,,
ENSG00000185386_Stim8hr,MAPK11,Stim8hr,ENSG00000185386,406,171.0,1,1,2,-3.608720164353157,False,7.297235647406034,False,2-10 DE genes,False,False,1.0,True,2,,,,,,,,,
ENSG00000188130_Rest,MAPK12,Rest,ENSG00000188130,236,1090.0,0,1,1,-2.3295415372193498,False,0.7613574131884254,False,1 DE gene,False,True,2.0,False,1,,,0.0480572774441636,2.4692075303347016e-07,1.0,,,,
ENSG00000188130_Stim48hr,MAPK12,Stim48hr,ENSG00000188130,235,848.0,20,16,36,-5.688842893768843,True,6.651918671227267,False,10-50 DE genes,False,False,2.0,False,35,0.426943859387239,0.3984961003450845,-8.402633385295143e-05,0.9928056594343204,2.0,0.0245993526357088,-0.0130659038625107,0.8811415353621975,0.8609983508351071
ENSG00000188130_Stim8hr,MAPK12,Stim8hr,ENSG00000188130,76,859.0,0,2,2,-4.366371238055224,True,3.2085493055993,False,2-10 DE genes,False,False,2.0,False,1,-1.0,1.0,0.0579075276269413,4.994001701206238e-10,2.0,,,,
ENSG00000156711_Rest,MAPK13,Rest,ENSG00000156711,69,516.0,0,1,1,-8.812134664502693,True,20.21026631186973,False,1 DE gene,False,False,2.0,False,0,,,0.0637595716770113,7.435357217226213e-12,2.0,,,,
ENSG00000156711_Stim48hr,MAPK13,Stim48hr,ENSG00000156711,354,506.0,0,1,1,-13.106375257411203,True,41.13070250599512,False,1 DE gene,False,False,2.0,False,0,,,0.0767887759968662,1.5522839563886342e-16,2.0,,,,
ENSG00000156711_Stim8hr,MAPK13,Stim8hr,ENSG00000156711,487,495.0,0,1,1,-12.509950858964334,True,49.6236798085111,False,1 DE gene,False,False,2.0,False,0,,,0.0466784334478592,5.39208855981331e-07,2.0,,,,
ENSG00000112062_Rest,MAPK14,Rest,ENSG00000112062,51,746.0,2,10,12,-22.2245097167958,True,79.48404851120458,False,10-50 DE genes,False,False,1.0,True,11,0.1118129968146279,0.7745762548506814,0.1632415326701433,1.305669137944859e-69,1.0,,,,
ENSG00000112062_Stim48hr,MAPK14,Stim48hr,ENSG00000112062,21,744.0,83,23,106,-21.58386026336602,True,109.08808627264564,False,>50 DE genes,False,False,1.0,True,105,0.5910407073749808,0.0555074836380592,0.0807920789362003,3.820210509882104e-18,1.0,0.0456209349275661,-0.0032600032049559,0.2040288482451183,0.1625062447208664
ENSG00000112062_Stim8hr,MAPK14,Stim8hr,ENSG00000112062,45,610.0,8,12,20,-20.273208289798458,True,76.71711108006042,False,10-50 DE genes,False,False,1.0,True,19,0.7107186166695663,0.0481494810848334,0.1347752421991303,7.925159923117541e-48,1.0,,,,
ENSG00000168175_Rest,MAPK1IP1L,Rest,ENSG00000168175,14,423.0,1,2,3,-20.78948346861987,True,158.9840625430046,False,2-10 DE genes,False,False,2.0,False,2,0.0461067557041881,0.9706371179757356,0.043809587020008,2.557667517625604e-06,2.0,,,,
ENSG00000168175_Stim48hr,MAPK1IP1L,Stim48hr,ENSG00000168175,29,375.0,2,2,4,-24.37869438302632,True,224.18330022081457,False,2-10 DE genes,False,False,2.0,False,3,-1.0,1.0,0.1034391131527589,8.968848294697794e-29,2.0,,,,
ENSG00000168175_Stim8hr,MAPK1IP1L,Stim8hr,ENSG00000168175,10,430.0,0,2,2,-26.396705438452354,True,256.39022766581894,False,2-10 DE genes,False,False,2.0,False,1,0.6445359366216056,0.5541012166188688,0.134464239168519,1.297951128631316e-47,2.0,,,,
ENSG00000102882_Rest,MAPK3,Rest,ENSG00000102882,27,980.0,2,2,4,-15.736223867324153,True,31.22011998099433,False,2-10 DE genes,False,False,2.0,False,3,1.0,1.0,0.0166182784406975,0.0745154305246557,2.0,,,,
ENSG00000102882_Stim48hr,MAPK3,Stim48hr,ENSG00000102882,585,1068.0,0,2,2,-21.03147800764233,True,75.33516814705419,False,2-10 DE genes,False,False,2.0,False,1,-1.0,1.0,0.0717329654540039,1.281897826953024e-14,2.0,,,,
ENSG00000102882_Stim8hr,MAPK3,Stim8hr,ENSG00000102882,262,885.0,0,2,2,-11.14561677200128,True,16.30575199077869,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.0671444684793266,5.455821080916883e-13,2.0,,,,
ENSG00000069956_Rest,MAPK6,Rest,ENSG00000069956,660,722.0,2,1,3,-16.692784832512974,True,55.65919211221799,False,2-10 DE genes,False,False,2.0,False,2,0.983582366299352,0.1155171251570243,0.0139279470263639,0.1349967660862608,2.0,,,,
ENSG00000069956_Stim48hr,MAPK6,Stim48hr,ENSG00000069956,92,860.0,2,1,3,-27.09623052761228,True,265.5297941281285,False,2-10 DE genes,False,False,2.0,False,2,1.0,1.0,-0.0601331476395541,1.0557072254197549e-10,2.0,,,,
ENSG00000069956_Stim8hr,MAPK6,Stim8hr,ENSG00000069956,259,741.0,0,1,1,-32.019385622516985,True,263.85580595932663,False,1 DE gene,False,False,2.0,False,0,,,-0.0051042638650844,0.583867940446678,2.0,,,,
ENSG00000166484_Rest,MAPK7,Rest,ENSG00000166484,228,536.0,0,1,1,-7.184523266755749,True,22.21663564698511,False,1 DE gene,False,False,1.0,True,0,,,,,,,,,
ENSG00000166484_Stim48hr,MAPK7,Stim48hr,ENSG00000166484,478,466.0,0,1,1,-6.428076266098144,True,24.132777687240765,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000166484_Stim8hr,MAPK7,Stim8hr,ENSG00000166484,214,482.0,1,1,2,-4.987133843430009,True,9.9205522700409,False,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000107643_Rest,MAPK8,Rest,ENSG00000107643,601,2505.0,0,1,1,-19.538862950473693,True,22.23936394970327,False,1 DE gene,False,False,2.0,False,0,1.0,1.0,-0.0857219585414036,3.0892107087999036e-20,2.0,,,,
ENSG00000107643_Stim48hr,MAPK8,Stim48hr,ENSG00000107643,156,2358.0,0,1,1,-21.434067483683634,True,63.4731777339458,False,1 DE gene,False,False,2.0,False,0,,,0.0718841588488472,1.1282014369971366e-14,2.0,,,,
ENSG00000107643_Stim8hr,MAPK8,Stim8hr,ENSG00000107643,439,2357.0,0,1,1,-24.69678309564282,True,44.61825147219747,False,1 DE gene,False,False,2.0,False,0,,,0.0292687204729181,0.0016808016957391,2.0,,,,
ENSG00000138834_Rest,MAPK8IP3,Rest,ENSG00000138834,527,1317.0,0,1,1,-11.593264123790236,True,11.765887392079028,False,1 DE gene,False,False,2.0,False,0,,,0.0752188359868219,6.308481918355253e-16,2.0,,,,
ENSG00000138834_Stim48hr,MAPK8IP3,Stim48hr,ENSG00000138834,491,1298.0,0,1,1,-11.111387161762844,True,12.522870153905895,False,1 DE gene,False,False,2.0,False,0,,,0.0695414691416604,7.92485640793194e-14,2.0,,,,
ENSG00000138834_Stim8hr,MAPK8IP3,Stim8hr,ENSG00000138834,651,1187.0,0,1,1,-10.556877241153115,True,10.43951245270874,False,1 DE gene,False,False,2.0,False,0,1.0,1.0,0.0631550592903372,1.1692513538431452e-11,2.0,,,,
ENSG00000050748_Rest,MAPK9,Rest,ENSG00000050748,40,515.0,1,1,2,-17.145002312953405,True,64.86604879843519,False,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000050748_Stim48hr,MAPK9,Stim48hr,ENSG00000050748,270,376.0,0,1,1,-16.75897505705632,True,106.06639208325132,False,1 DE gene,False,False,2.0,False,0,1.0,1.0,0.0420511190234967,6.346186063558249e-06,2.0,,,,
ENSG00000050748_Stim8hr,MAPK9,Stim8hr,ENSG00000050748,487,459.0,0,1,1,-17.055799714742296,True,75.6336878535727,False,1 DE gene,False,False,2.0,False,0,0.5840599282161085,0.0360871536948168,-0.052043637110708,2.2890035238603103e-08,2.0,,,,
ENSG00000119487_Rest,MAPKAP1,Rest,ENSG00000119487,290,414.0,63,38,101,-13.609030861193368,True,49.2234840343067,False,>50 DE genes,False,False,2.0,False,100,,,,,,0.0874191068208109,0.0732167249248101,0.5995014434131831,0.5693884396532065
ENSG00000119487_Stim48hr,MAPKAP1,Stim48hr,ENSG00000119487,468,352.0,168,97,265,-13.078075581760658,True,61.378381728008165,False,>50 DE genes,False,False,2.0,False,264,,,,,,0.1698497780116066,0.0980658311306234,0.7417338228825002,0.6938744342038806
ENSG00000119487_Stim8hr,MAPKAP1,Stim8hr,ENSG00000119487,537,393.0,8,8,16,-18.52627060546544,True,98.1413686006978,False,10-50 DE genes,False,False,2.0,False,15,,,,,,,,,
ENSG00000162889_Rest,MAPKAPK2,Rest,ENSG00000162889,555,633.0,0,4,4,-20.13218375543384,True,82.09269325806268,False,2-10 DE genes,False,False,2.0,False,3,-0.9468226675602164,0.2085460599771534,0.1301994110538805,1.0001381942831549e-44,2.0,,,,
ENSG00000162889_Stim48hr,MAPKAPK2,Stim48hr,ENSG00000162889,512,417.0,2,3,5,-19.94588580705516,True,161.991373973058,False,2-10 DE genes,False,False,2.0,False,4,0.2208394443133403,0.4684244072285181,-0.0297091803881558,0.0014286230193788,2.0,,,,
ENSG00000162889_Stim8hr,MAPKAPK2,Stim8hr,ENSG00000162889,470,468.0,0,3,3,-17.793431691791948,True,271.73082275567,False,2-10 DE genes,False,False,2.0,False,2,-0.1343505551776592,0.8656494448223409,0.0337590488293118,0.0002903887853852,2.0,,,,
ENSG00000114738_Rest,MAPKAPK3,Rest,ENSG00000114738,356,117.0,2,1,3,-12.67783963007741,True,176.09277975469882,False,2-10 DE genes,False,False,1.0,True,2,,,,,,,,,
ENSG00000114738_Stim48hr,MAPKAPK3,Stim48hr,ENSG00000114738,392,206.0,1,1,2,-20.297936337341216,True,265.5102680224445,False,2-10 DE genes,False,False,1.0,True,1,,,,,,,,,
ENSG00000114738_Stim8hr,MAPKAPK3,Stim8hr,ENSG00000114738,422,144.0,1,1,2,-17.05265299770054,True,228.5558483515042,False,2-10 DE genes,False,False,1.0,True,1,,,,,,,,,
ENSG00000089022_Rest,MAPKAPK5,Rest,ENSG00000089022,416,473.0,0,1,1,-10.46212258624966,True,26.760265960693346,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000089022_Stim48hr,MAPKAPK5,Stim48hr,ENSG00000089022,512,606.0,0,3,3,-13.397871724135154,True,36.41000310148458,False,2-10 DE genes,False,False,2.0,False,2,0.0989444264090443,0.9369067876921248,0.1258250217223515,7.278562996951483e-42,2.0,,,,
ENSG00000089022_Stim8hr,MAPKAPK5,Stim8hr,ENSG00000089022,537,562.0,0,2,2,-19.94251555021652,True,81.167773030864,False,2-10 DE genes,False,False,2.0,False,1,0.9033885667313196,0.2821431435181121,0.1007006240301103,2.3816738559754285e-27,2.0,,,,
ENSG00000137802_Rest,MAPKBP1,Rest,ENSG00000137802,472,1045.0,1,1,2,-12.271114154802708,True,16.832425109864193,False,2-10 DE genes,False,False,2.0,False,1,0.9792578770779592,0.1298898682108807,0.1695739914218969,4.775206697778895e-75,2.0,,,,
ENSG00000137802_Stim48hr,MAPKBP1,Stim48hr,ENSG00000137802,469,1121.0,1,1,2,-11.890138442458785,True,14.061483026347569,False,2-10 DE genes,False,False,2.0,False,1,0.7646687972318231,0.4458051583792655,0.1013559690320298,1.0953833989553714e-27,2.0,,,,
ENSG00000137802_Stim8hr,MAPKBP1,Stim8hr,ENSG00000137802,207,979.0,0,2,2,-10.31395277035411,True,10.761477741968864,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.0821897278638893,1.003189456255394e-18,2.0,,,,
ENSG00000101367_Rest,MAPRE1,Rest,ENSG00000101367,382,626.0,0,1,1,-21.705486007416297,True,88.523240024781,False,1 DE gene,False,False,2.0,False,0,,,0.1131452414888125,3.934978673220849e-34,2.0,,,,
ENSG00000101367_Stim48hr,MAPRE1,Stim48hr,ENSG00000101367,196,653.0,4,1,5,-23.022875853559945,True,107.89039362413928,False,2-10 DE genes,False,False,2.0,False,4,0.7988007392017862,0.4109362944096126,0.0389971448512091,2.8342920562837053e-05,2.0,,,,
ENSG00000101367_Stim8hr,MAPRE1,Stim8hr,ENSG00000101367,146,630.0,1,1,2,-25.63398512966325,True,114.14778488461997,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.0929527931223962,1.579749281337901e-23,2.0,,,,
ENSG00000166974_Rest,MAPRE2,Rest,ENSG00000166974,288,895.0,2,1,3,-25.518939120987053,True,86.60873807849279,False,2-10 DE genes,False,False,2.0,False,2,,,-0.0031294122458366,0.7370073749167463,2.0,,,,
ENSG00000166974_Stim48hr,MAPRE2,Stim48hr,ENSG00000166974,309,802.0,1,1,2,-29.16499308278098,True,159.76406039181063,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.0778729339602743,5.797205390956861e-17,2.0,,,,
ENSG00000166974_Stim8hr,MAPRE2,Stim8hr,ENSG00000166974,260,810.0,0,1,1,-28.73466711754476,True,156.66729442759777,False,1 DE gene,False,False,2.0,False,0,,,0.0841023136329714,1.5515294012305453e-19,2.0,,,,
ENSG00000084764_Rest,MAPRE3,Rest,ENSG00000084764,538,96.0,37,36,73,-0.9769287354999564,True,1.9111968615895336,False,>50 DE genes,False,False,2.0,False,72,,,,,,0.012101181974436,0.0005031097234489,0.5074412248122703,0.1373904827922377
ENSG00000084764_Stim48hr,MAPRE3,Stim48hr,ENSG00000084764,514,165.0,88,63,151,-2.7270060501216338,True,5.839544853060141,False,>50 DE genes,False,False,2.0,False,150,,,,,,0.0306258987516324,0.0091773601483804,0.7130171213251727,0.664533769809815
ENSG00000084764_Stim8hr,MAPRE3,Stim8hr,ENSG00000084764,372,164.0,12,12,24,-1.4868913924553055,False,1.6906357755809198,False,10-50 DE genes,False,False,2.0,False,24,-0.2184561689928493,0.2640737048399341,0.0110236060871435,0.2368161257183288,2.0,,,,
ENSG00000145416_Rest,MARCHF1,Rest,ENSG00000145416,356,644.0,0,2,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,-0.977151254722108,0.1363504917047067,0.0156335674353752,0.0933968321567284,0.0,,,,
ENSG00000145416_Stim48hr,MARCHF1,Stim48hr,ENSG00000145416,188,638.0,0,3,3,0.0,False,,False,2-10 DE genes,False,True,2.0,False,3,-0.0077050764266395,0.9901896890703088,0.0246250452868182,0.0082194045802589,0.0,,,,
ENSG00000145416_Stim8hr,MARCHF1,Stim8hr,ENSG00000145416,470,584.0,0,2,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,0.13790116928061,0.86209883071939,0.0474280321773557,3.535929996851993e-07,0.0,,,,
ENSG00000173926_Rest,MARCHF3,Rest,ENSG00000173926,535,247.0,13,2,15,-0.898124221503044,False,0.9006367327901594,False,10-50 DE genes,False,True,1.0,True,15,,,,,,,,,
ENSG00000173926_Stim48hr,MARCHF3,Stim48hr,ENSG00000173926,145,311.0,1,1,2,-2.106871259885925,False,1.48313264844541,False,2-10 DE genes,False,False,1.0,True,2,,,,,,,,,
ENSG00000173926_Stim8hr,MARCHF3,Stim8hr,ENSG00000173926,279,227.0,1,0,1,-1.4737592043475132,False,0.9222700014763574,False,1 DE gene,False,True,1.0,True,1,,,,,,,,,
ENSG00000145495_Rest,MARCHF6,Rest,ENSG00000145495,465,196.0,13,2,15,-7.993284510897795,True,45.63618748232188,False,10-50 DE genes,False,False,1.0,True,14,,,,,,,,,
ENSG00000145495_Stim8hr,MARCHF6,Stim8hr,ENSG00000145495,208,204.0,1,1,2,-12.26727051556924,True,72.8541565052485,False,2-10 DE genes,False,False,1.0,True,1,,,,,,,,,
ENSG00000136536_Rest,MARCHF7,Rest,ENSG00000136536,577,325.0,0,1,1,-20.320666570059267,True,145.74447340563313,False,1 DE gene,False,False,1.0,True,0,,,,,,,,,
ENSG00000136536_Stim48hr,MARCHF7,Stim48hr,ENSG00000136536,388,369.0,0,1,1,-24.835370418132868,True,205.08375432933144,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
