variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
UCP3,55.14640167129413,-0.20486900252417187,0.22221775424400503,-0.9219290475738341,0.3565655864337719,0.855359470092329,Th2_vs_Th1,-0.921929047573834
TAF2,566.4506875793618,-0.08668045348176753,0.09404358455941332,-0.9217051209591652,0.3566824086971929,0.8554029674152019,Th2_vs_Th1,-0.9217051209591651
RNF19B,742.4238731820064,0.12892897852757654,0.13989214958053,0.9216312631850551,0.3567209455034599,0.8554029674152019,Th2_vs_Th1,0.9216312631850551
NAPEPLD,49.13182431925054,0.3103983537431834,0.3368424476783689,0.9214941759346335,0.3567924805371734,0.8554099720878732,Th2_vs_Th1,0.9214941759346333
ATL2,450.3033097683442,0.11143709137851844,0.12096782803873715,0.9212126330220072,0.3569394239370187,0.855470529185898,Th2_vs_Th1,0.9212126330220072
KIAA0825,29.1061347580444,0.32162028585985514,0.3491383820971129,0.9211828385296131,0.35695497656413266,0.855470529185898,Th2_vs_Th1,0.9211828385296131
C5orf42,72.94820876600609,-0.22342942369291383,0.24261151356509933,-0.920934956505935,0.3570843867147385,0.8556161924221881,Th2_vs_Th1,-0.920934956505935
ZMYND19,181.6825170681715,0.16249997896851792,0.17648102976322058,0.9207787329127632,0.3571659605246602,0.8556472002038699,Th2_vs_Th1,0.9207787329127634
CEP192,727.408174912536,-0.11397406029340493,0.12382166894701593,-0.9204694239921377,0.35732750408349534,0.855702900854847,Th2_vs_Th1,-0.9204694239921377
TTC3,2076.4126906434003,-0.09290929428283426,0.10095076162203949,-0.920342677856037,0.35739371339800174,0.855702900854847,Th2_vs_Th1,-0.9203426778560369
TAF10,793.4794678663598,-0.08013582675200526,0.08707198276106833,-0.9203399786117611,0.3573951235061513,0.855702900854847,Th2_vs_Th1,-0.9203399786117611
ZFP69,38.66233108319366,0.2666916928288903,0.289947302072818,0.9197936691334095,0.3576805923202604,0.8560878675346432,Th2_vs_Th1,0.9197936691334097
ANKRD37,290.06103606379196,0.12224134740819351,0.13290938069474048,0.9197345346823278,0.35771150107068117,0.8560878675346432,Th2_vs_Th1,0.9197345346823279
TET3,304.70833411865084,0.21470780678874646,0.23346989318972738,0.9196380906135333,0.35776191464309703,0.8560878675346432,Th2_vs_Th1,0.9196380906135333
LSM2,152.9633914162036,0.24321419223922722,0.26455530141837363,0.9193321431673105,0.35792187012677257,0.8563062665266692,Th2_vs_Th1,0.9193321431673104
GPATCH2L,1098.5190654160842,0.110043896121445,0.11974141467927756,0.9190128279024683,0.35808886256367833,0.8564023007142251,Th2_vs_Th1,0.9190128279024683
CCDC102B,4.056816228885068,-0.7230122915362933,0.7867550216347297,-0.9189802055969203,0.3581059258238156,0.8564023007142251,Th2_vs_Th1,-0.9189802055969203
CCDC39,76.82973563578776,-0.2845120926668635,0.30964119204907004,-0.9188444560108002,0.358176935817365,0.8564023007142251,Th2_vs_Th1,-0.9188444560108003
HDAC6,864.0637700713362,-0.07207263387302278,0.07844810717194982,-0.9187300557175626,0.3582367849702963,0.8564023007142251,Th2_vs_Th1,-0.9187300557175626
KMT2D,3164.3680794805596,-0.17282145327443502,0.188145617739247,-0.9185515737812724,0.3583301713561369,0.8564613202256438,Th2_vs_Th1,-0.9185515737812724
MECP2,1746.207373956442,0.10102264276608655,0.11003504283937074,0.9180951827642717,0.35856903662585593,0.8567094573086583,Th2_vs_Th1,0.9180951827642717
MX2,756.3632510851479,0.1308084740937836,0.14249177726793644,0.9180071762865026,0.3586151088421997,0.8567094573086583,Th2_vs_Th1,0.9180071762865026
CACNB1,222.6471862731536,-0.15251398394244206,0.16615145428919806,-0.9179214506120481,0.3586599906155189,0.8567094573086583,Th2_vs_Th1,-0.917921450612048
KNOP1,26.986954875140057,-0.3477533289272886,0.37888720487606076,-0.9178281146787302,0.358708860764514,0.8567094573086583,Th2_vs_Th1,-0.9178281146787302
NCKIPSD,109.36569743339992,0.17998842117006086,0.19617443735711296,0.9174917160201289,0.3588850318724739,0.8569660395238713,Th2_vs_Th1,0.917491716020129
RNF135,59.25491949197807,-0.30856519243695496,0.33663771829214734,-0.9166090894460319,0.35934751964872647,0.8576424550909102,Th2_vs_Th1,-0.9166090894460319
PRMT1,462.60994956453146,0.1493019345585632,0.1628895206790196,0.9165840376728022,0.3593606519984386,0.8576424550909102,Th2_vs_Th1,0.9165840376728022
PIK3C2A,537.4189585460847,-0.1436695301874673,0.15678047420010724,-0.9163738719408022,0.35947083451466755,0.8576424550909102,Th2_vs_Th1,-0.9163738719408022
CKS1B,36.88913511598723,0.29186882773811373,0.31851483341474524,0.9163429677953644,0.359487038263129,0.8576424550909102,Th2_vs_Th1,0.9163429677953644
SLC25A28,1067.5682947493335,-0.0859984163112793,0.09386555070581869,-0.916187202489276,0.35956871655166434,0.8576424550909102,Th2_vs_Th1,-0.9161872024892759
SERF1B,11.070739210348044,0.4863937071728969,0.5309026421339567,0.9161636589673832,0.3595810630272068,0.8576424550909102,Th2_vs_Th1,0.9161636589673832
SPECC1L,179.10789376532793,-0.16123601874956509,0.17608077770407768,-0.9156934723478972,0.35982768970215806,0.8579337704798209,Th2_vs_Th1,-0.9156934723478972
MIB1,789.0937805446209,-0.13960103987904846,0.15246455968137393,-0.915629443136109,0.3598612831185867,0.8579337704798209,Th2_vs_Th1,-0.915629443136109
CSTF2,254.10172241489994,-0.11366614135462946,0.12415886032895204,-0.9154895675868585,0.3599346767478181,0.8579337704798209,Th2_vs_Th1,-0.9154895675868585
GTF3C2,668.5124465693575,-0.07467765676193472,0.08158341225564361,-0.9153534364060486,0.3600061147070297,0.8579337704798209,Th2_vs_Th1,-0.9153534364060486
SPRY3,18.63792392075716,0.42248055491617853,0.4617266527073908,0.9150014460696867,0.3601908709764272,0.8579337704798209,Th2_vs_Th1,0.9150014460696866
RAB23,6.68262051536238,-0.6047415047394072,0.6610027505697949,-0.9148850049687546,0.3602520028668421,0.8579337704798209,Th2_vs_Th1,-0.9148850049687547
RAB11B,829.9091873094247,0.09902122199532355,0.10824044918385649,0.9148264141728273,0.36028276565493766,0.8579337704798209,Th2_vs_Th1,0.9148264141728272
GORASP1,267.38589265443176,0.12061213523512884,0.1318636530036981,0.914673092150316,0.360363274376714,0.8579337704798209,Th2_vs_Th1,0.914673092150316
PSENEN,83.66008785646932,0.21528452617729402,0.23537592708428134,0.9146412245471764,0.36038000933273795,0.8579337704798209,Th2_vs_Th1,0.9146412245471766
NEIL3,4.948060751617167,1.1906151703579195,1.3022996535312326,0.9142405644734095,0.36059045361862097,0.8579337704798209,Th2_vs_Th1,0.9142405644734094
MT-ND6,13542.213654186606,-0.13588481571099675,0.14863432517236652,-0.914222307353402,0.3606000448974426,0.8579337704798209,Th2_vs_Th1,-0.9142223073534019
DCAF17,324.7400317911337,0.1420449172157381,0.15539889584455863,0.9140664510114785,0.3606819296966739,0.8579337704798209,Th2_vs_Th1,0.9140664510114784
RAB7A,1337.6311383499597,-0.09090516553231859,0.09945408555416911,-0.9140415401316598,0.36069501861499464,0.8579337704798209,Th2_vs_Th1,-0.9140415401316597
SLC12A9,910.0107434455449,0.0959132249478691,0.1049425838924243,0.9139590563749496,0.36073836016504246,0.8579337704798209,Th2_vs_Th1,0.9139590563749496
KLC4,332.5296146621705,0.10666459368632378,0.11671207884831154,0.9139122080496374,0.36076297833384985,0.8579337704798209,Th2_vs_Th1,0.9139122080496374
TEC,26.73383164499721,-0.2985004236895502,0.3266877829790073,-0.9137177428784706,0.36086517845067534,0.8579337704798209,Th2_vs_Th1,-0.9137177428784706
ARL6IP5,1387.0268992393642,-0.11263647284285191,0.12328177891706302,-0.9136506127043099,0.3609004625666852,0.8579337704798209,Th2_vs_Th1,-0.91365061270431
RNF170,68.89576356669933,0.252696851260756,0.27674239674973294,0.9131121730122106,0.3611835487423334,0.8579337704798209,Th2_vs_Th1,0.9131121730122106
ELF3,26.575253697261903,-0.335809136856303,0.36779468281000444,-0.9130342349994642,0.3612245364050364,0.8579337704798209,Th2_vs_Th1,-0.9130342349994642
ELP2,1197.9041933110143,-0.06929863338082473,0.07590899618455706,-0.912917267570492,0.36128605514216894,0.8579337704798209,Th2_vs_Th1,-0.912917267570492
LRP6,23.092428376428185,0.3976090278603947,0.4356074811343706,0.912769052599777,0.3613640178848372,0.8579337704798209,Th2_vs_Th1,0.912769052599777
LRRC48,41.97964556693914,0.27520445547268835,0.3015426524043825,0.9126551526900631,0.36142393768678227,0.8579337704798209,Th2_vs_Th1,0.9126551526900631
UBC,17229.097435443677,0.0964964970427649,0.10575219193023093,0.912477512583641,0.36151740199385884,0.8579337704798209,Th2_vs_Th1,0.912477512583641
RPL34,8627.116185465831,0.10378050501447919,0.11374144245471406,0.9124247308169948,0.36154517573261,0.8579337704798209,Th2_vs_Th1,0.9124247308169949
PHLDA1,1556.5119182785922,-0.2263533521651091,0.24809417071898932,-0.9123686844762445,0.3615746687528467,0.8579337704798209,Th2_vs_Th1,-0.9123686844762445
EPHB3,2.7066338010565634,1.0259930969843174,1.124557004872229,0.9123531244206597,0.36158285712017346,0.8579337704798209,Th2_vs_Th1,0.9123531244206599
PIGK,213.47687884079605,0.1960978340127371,0.2149809739942651,0.9121636690415602,0.3616825659748474,0.8579337704798209,Th2_vs_Th1,0.9121636690415602
ZFP36L1,4544.232262629497,-0.10982246868172447,0.12041976871739107,-0.9119970072311213,0.3617702930036033,0.8579337704798209,Th2_vs_Th1,-0.9119970072311214
RNF144A,308.22425545358266,0.35161523554920643,0.38560106025897123,0.9118627301311367,0.361840983149186,0.8579337704798209,Th2_vs_Th1,0.9118627301311366
BCKDK,84.00240898442222,0.23436008669528666,0.25707993101837623,0.9116234229833151,0.36196698779682634,0.8579337704798209,Th2_vs_Th1,0.9116234229833151
FAM206A,137.00981228904845,-0.1340138056857526,0.1470105811786098,-0.9115929248856801,0.3619830482226868,0.8579337704798209,Th2_vs_Th1,-0.91159292488568
SLC41A3,559.8742705374743,0.09443213208998434,0.10359127856345941,0.9115838070493141,0.3619878498001796,0.8579337704798209,Th2_vs_Th1,0.9115838070493142
HPS3,217.4198695358503,-0.1682052953398605,0.18452219150786545,-0.9115721744107433,0.3619939757648901,0.8579337704798209,Th2_vs_Th1,-0.9115721744107433
RPUSD2,135.2126257715986,0.1832317366065723,0.20103089167022786,0.9114605973451414,0.3620527376310533,0.8579337704798209,Th2_vs_Th1,0.9114605973451414
IPO11,113.5257563093406,-0.14293931670829854,0.15686345429921733,-0.911234024182851,0.3621720803794334,0.8579337704798209,Th2_vs_Th1,-0.9112340241828509
HAGH,243.96322337555182,0.11742084135243973,0.1288614342755241,0.9112178675691072,0.36218059148434245,0.8579337704798209,Th2_vs_Th1,0.9112178675691072
UBE2G2,1671.0308004795606,0.07847371745914494,0.08614007408192985,0.9110012766474608,0.3622947010103399,0.857967394808977,Th2_vs_Th1,0.9110012766474608
PUS10,53.99904700179139,-0.2177235952680554,0.23904648371584347,-0.910800242210905,0.36240063485262075,0.857967394808977,Th2_vs_Th1,-0.910800242210905
SCN5A,15.675049384079065,0.7448396665708928,0.8178085065679354,0.9107751516265489,0.36241385754116795,0.857967394808977,Th2_vs_Th1,0.9107751516265489
ZNF324,210.2904169369174,0.14462322521986432,0.15883382274645158,0.9105316658576442,0.362542189755796,0.857967394808977,Th2_vs_Th1,0.9105316658576441
ACTR8,226.76870151657087,-0.12644319181746283,0.13889090874732626,-0.9103777414797637,0.36262333220096854,0.857967394808977,Th2_vs_Th1,-0.9103777414797636
FITM1,10.159246795803199,0.5638593165246755,0.6193768755007232,0.9103654637878341,0.3626298049724226,0.857967394808977,Th2_vs_Th1,0.9103654637878341
TOP3A,349.9703009175809,0.12815299546284484,0.14078463521993265,0.9102768584273793,0.362676519663376,0.857967394808977,Th2_vs_Th1,0.910276858427379
CMTM4,16.735835364042405,-0.3863257595201523,0.4245127627349459,-0.9100450997779859,0.3627987257273505,0.8580936660297627,Th2_vs_Th1,-0.9100450997779859
KATNA1,287.04937573720986,0.09637570463570898,0.10595139323688554,0.9096218717976903,0.36302195986259755,0.8584587962077018,Th2_vs_Th1,0.9096218717976904
MPV17,197.95016944981978,-0.16426851471937956,0.18062142775935613,-0.9094630507418878,0.3631057531612535,0.8584941067061155,Th2_vs_Th1,-0.9094630507418879
MOB1B,383.3609413399058,0.13925838596452828,0.15316794895465016,0.9091875089726493,0.3632511565169785,0.8585781887004102,Th2_vs_Th1,0.9091875089726492
IL1RAP,199.57273614660838,0.14599098967832622,0.16058236154809774,0.9091346538368033,0.3632790523297236,0.8585781887004102,Th2_vs_Th1,0.9091346538368033
ATP6V0D1,730.1596674065503,0.12115252084436348,0.13329637289023857,0.9088958552842634,0.363405101818832,0.8587133063637943,Th2_vs_Th1,0.9088958552842633
CREM,1898.1161144020962,0.22856698042928972,0.25156751995040466,0.9085711083622822,0.36357656294193885,0.8588065440197431,Th2_vs_Th1,0.9085711083622823
ARL8A,464.1621510435894,0.1021243721210895,0.11240456444702956,0.9085429281585395,0.36359144401968746,0.8588065440197431,Th2_vs_Th1,0.9085429281585395
ZC3H14,403.3110497038175,-0.11638677907888312,0.12812179959641032,-0.9084073080889195,0.3636630660346104,0.8588065440197431,Th2_vs_Th1,-0.9084073080889196
KLF16,651.7381199962254,0.17109132242728067,0.18841513357509507,0.9080550971723841,0.3638491125785399,0.8588065440197431,Th2_vs_Th1,0.9080550971723841
C1orf74,11.241322924332954,-0.538042366462593,0.5925251502264981,-0.9080498376430458,0.36385189124340767,0.8588065440197431,Th2_vs_Th1,-0.9080498376430458
NEK11,23.323625081432834,0.3003891666630611,0.3308110446371549,0.9080385057655448,0.3638578780390056,0.8588065440197431,Th2_vs_Th1,0.9080385057655449
METTL20,17.582727641895058,0.3441242029994062,0.37917148043868076,0.9075687934157739,0.3641060880976238,0.8592297180225394,Th2_vs_Th1,0.9075687934157739
NECAB3,92.23863143066458,-0.20253697160957074,0.22320446832761295,-0.907405542223702,0.3641923796958171,0.8592707035707327,Th2_vs_Th1,-0.907405542223702
ZNF761,125.9799426259991,-0.14427952938963337,0.1590389255219014,-0.9071963289249241,0.364302984713184,0.8593690275154712,Th2_vs_Th1,-0.9071963289249241
SPRTN,268.0231095385644,0.10294021853114978,0.11351200142715227,0.9068663862579581,0.36447745851676416,0.8596179484162881,Th2_vs_Th1,0.9068663862579582
HLA-DMA,298.4780996361057,-0.251756158584004,0.2777282341447287,-0.9064838487138105,0.3646798098712387,0.8599325117580354,Th2_vs_Th1,-0.9064838487138106
AGGF1,495.26241468863066,0.0860429038933112,0.09494760257523473,0.9062146021552508,0.36482227563577374,0.8601057697335838,Th2_vs_Th1,0.9062146021552508
EMC2,170.0812483125111,-0.16177554773174196,0.1786443303729511,-0.9055733668905549,0.36516171085139404,0.8607432499875837,Th2_vs_Th1,-0.905573366890555
YY1AP1,974.6685684112211,0.07779379606229977,0.08592639642400528,0.9053538761060681,0.36527794267888436,0.8608544633984218,Th2_vs_Th1,0.9053538761060682
ZNF462,11.85176173030875,0.5691118486345689,0.6287854879723604,0.9050969838215879,0.365414009892013,0.8608819533976767,Th2_vs_Th1,0.9050969838215881
CDHR2,22.05741914114692,-0.3773227823118696,0.4168984907754083,-0.9050711160169228,0.3654277129526353,0.8608819533976767,Th2_vs_Th1,-0.9050711160169228
UBE2W,246.80782875114684,-0.17770562202337065,0.19645076788765328,-0.9045809488767046,0.3656874318822878,0.8613310435058533,Th2_vs_Th1,-0.9045809488767046
PPARGC1B,66.81421027964072,0.23876650154954573,0.2640161515884668,0.9043632372981529,0.3658028250233436,0.8613717214228486,Th2_vs_Th1,0.9043632372981529
ECD,500.8083485565931,0.08465942949122937,0.09362002036234715,0.9042876637236705,0.36584288641485385,0.8613717214228486,Th2_vs_Th1,0.9042876637236705
LTB4R,461.9006259423262,-0.1406408885901509,0.15555430305275397,-0.9041272779349253,0.3659279156520763,0.8614086654523789,Th2_vs_Th1,-0.9041272779349253
KXD1,661.3566585779115,0.0839100908077956,0.09283111144966541,0.9039005296547922,0.3660481482980019,0.8614086654523789,Th2_vs_Th1,0.9039005296547921
PSME2,673.8933734379634,0.09841929688296254,0.10889080087456796,0.9038348151772011,0.3660829978235497,0.8614086654523789,Th2_vs_Th1,0.9038348151772011
MDH1,770.9443608431534,0.10519315510878802,0.11642162645114115,0.9035533887935726,0.3662322665224972,0.8614086654523789,Th2_vs_Th1,0.9035533887935726
SEC11A,514.5721470992867,0.11680257418894738,0.12927646927641095,0.9035099337313067,0.3662553184933386,0.8614086654523789,Th2_vs_Th1,0.9035099337313067
MAEA,898.5834417226787,-0.10290422564839032,0.1139132884280714,-0.9033557635671928,0.3663371097331688,0.8614086654523789,Th2_vs_Th1,-0.9033557635671928
ANKLE2,1586.0095366776845,0.07102169612028916,0.07862069370256256,0.9033460883591045,0.3663422430599593,0.8614086654523789,Th2_vs_Th1,0.9033460883591045
OCM,16.70780126313528,0.3913577821061765,0.43339829135389074,0.9029979811032848,0.36652696643258664,0.8616151214150172,Th2_vs_Th1,0.9029979811032847
TOMM70A,870.0133682850625,0.08183074148753965,0.09063948157893666,0.9028156390796918,0.366623749539844,0.8616151214150172,Th2_vs_Th1,0.9028156390796918
ERN1,1130.8739194654308,-0.18506112568899818,0.20503274295199753,-0.9025930347735965,0.3667419245745329,0.8616151214150172,Th2_vs_Th1,-0.9025930347735965
CDC20,16.549294968049235,-0.4746233207710308,0.5258487596122722,-0.9025852245443885,0.3667460712602396,0.8616151214150172,Th2_vs_Th1,-0.9025852245443884
MCEE,55.96901977486584,0.21918669881440592,0.24285818239729606,0.9025296024650075,0.3667756035413088,0.8616151214150172,Th2_vs_Th1,0.9025296024650076
CLDND1,2171.581322234438,-0.12293493359742336,0.13626417429550575,-0.9021808867444772,0.36696078629376694,0.86168137193257,Th2_vs_Th1,-0.902180886744477
CDC42BPG,171.63877044965304,-0.13431801355530323,0.14888383442867054,-0.9021665385683916,0.3669684070284148,0.86168137193257,Th2_vs_Th1,-0.9021665385683917
CTSC,724.0818896124528,-0.11124193847497009,0.12332875165371131,-0.9019951713070187,0.3670594328020763,0.86168137193257,Th2_vs_Th1,-0.9019951713070187
IL3RA,86.95909290609235,-0.1561990718635348,0.17318817110460757,-0.9019038128717741,0.3671079657459534,0.86168137193257,Th2_vs_Th1,-0.9019038128717741
TMEM39B,110.22701383619709,0.15928038335109992,0.176626985459311,0.9017896270883978,0.3671686310352795,0.86168137193257,Th2_vs_Th1,0.9017896270883978
P4HTM,628.6077353518505,0.07734322442434327,0.0857952593672561,0.9014859911229716,0.36732997891522445,0.86168137193257,Th2_vs_Th1,0.9014859911229716
KNSTRN,42.498200094597074,-0.23857532745020088,0.2646945934762907,-0.9013230089702252,0.3674166035562292,0.86168137193257,Th2_vs_Th1,-0.9013230089702252
ERBB3,7.217701269399865,-0.5247656978381557,0.5823038196412964,-0.9011888298473044,0.36748792900411653,0.86168137193257,Th2_vs_Th1,-0.9011888298473045
PROSER3,209.6013743260069,-0.13837048139013355,0.15357091932838512,-0.9010200759054648,0.3675776455955848,0.86168137193257,Th2_vs_Th1,-0.9010200759054646
OGFOD2,29.24173105335767,-0.2815903693215674,0.31253766472804917,-0.9009805892246294,0.36759864032169787,0.86168137193257,Th2_vs_Th1,-0.9009805892246293
SLC25A42,428.3905030248785,-0.1470678681858543,0.16326801176466113,-0.9007757649296413,0.3677075556108196,0.86168137193257,Th2_vs_Th1,-0.9007757649296413
