gene_id,gene_name,gene_biotype,DonorC_NTC1_cpm,DonorC_NTC1_count,DonorC_NFKB2-3_cpm,DonorC_NFKB2-3_count,DonorC_MED24-3_cpm,DonorC_MED24-3_count,DonorC_GATA3-3_cpm,DonorC_GATA3-3_count,DonorC_CYB5R4-3_cpm,DonorC_CYB5R4-3_count,DonorC_KDM1A-3_cpm,DonorC_KDM1A-3_count,DonorC_ELOB-3_cpm,DonorC_ELOB-3_count,DonorC_MEN1-3_cpm,DonorC_MEN1-3_count,DonorC_ATP2A2-3_cpm,DonorC_ATP2A2-3_count,DonorC_NTC2_cpm,DonorC_NTC2_count
ENSG00000000003,TSPAN6,protein_coding,0.1391874883876748,1.0,0.8845599214325034,4.0,0.5048210749202264,3.0,0.4269708712295154,2.0,2.463355614549091,1.0,0.0,0.0,0.0,0.0,1.4540984171033613,1.0,0.0,0.0,0.3373859805554776,2.0
ENSG00000000005,TNMD,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000419,DPM1,protein_coding,142.527988108979,1024.0,204.33334185090823,924.0,177.8652920635598,1057.0,201.9572220915608,946.0,293.13931813134184,119.0,164.50374808366644,913.0,248.80013090339617,490.0,318.4475533456361,219.0,203.9644898622115,893.5,130.56837447496986,774.0
ENSG00000000457,SCYL3,protein_coding,10.160686652300262,73.0,22.55627799652883,102.0,20.02456930516898,119.0,23.696883353238107,111.0,22.17020053094182,9.0,21.26116349821757,118.0,27.926545305483245,55.0,27.627869924963864,19.0,19.40344895163736,85.0,13.326746231941366,79.0
ENSG00000000460,FIRRM,protein_coding,11.83093651295236,85.0,9.287879175041285,42.0,6.8992213572430945,41.0,8.325931988975551,39.0,4.926711229098182,2.0,6.4864566604731575,36.0,15.740416444908735,31.0,13.08688575393025,9.0,10.272414150866837,45.0,7.759877552775985,46.0
ENSG00000000938,FGR,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,CFH,protein_coding,1.1134999071013985,8.0,3.5935246808195447,16.25,0.5048210749202264,3.0,1.423947855550434,6.67,23.401878338216363,9.5,1.846838354718052,10.25,7.108575168668462,14.0,10.178688919723529,7.0,0.8560345125722365,3.75,2.277355368749474,13.5
ENSG00000001036,FUCA2,protein_coding,33.126622236266606,238.0,38.47835658231389,174.0,31.97200141161434,190.0,34.15766969836123,160.0,71.43731282192364,29.0,37.477305149400465,208.0,33.00409899738929,65.0,37.806558844687395,26.0,63.0041401253166,276.0,31.545589181937164,187.0
ENSG00000001084,GCLC,protein_coding,41.338684051139424,297.0,65.45743418600524,296.0,55.53031824122491,330.0,70.6636791884848,331.0,46.80375667643273,19.0,53.33308809722374,296.0,79.71759296292491,157.0,53.80164143282437,37.0,57.753795114873554,253.0,46.72795830693365,277.0
ENSG00000001167,NFYA,protein_coding,26.678065899265633,191.67,39.73222027094447,179.67,31.522710654935345,187.33,34.86857619895838,163.33,7.390066843647273,3.0,30.75120995119315,170.67,22.508795516219493,44.33,19.38313189998781,13.33,32.71878044986097,143.33,29.465604611812637,174.67
ENSG00000001460,STPG1,protein_coding,1.9486248374274475,14.0,2.65367976429751,12.0,1.5144632247606793,9.0,0.8539417424590309,4.0,2.463355614549091,1.0,3.6035870335961984,20.0,1.015510738381209,2.0,4.362295251310084,3.0,1.3696552201155785,6.0,1.6869299027773883,10.0
ENSG00000001461,NIPAL3,protein_coding,24.079435491067745,173.0,19.239178291156943,87.0,18.17355869712815,108.0,20.067630947787222,94.0,34.48697860368728,14.0,29.008875620449395,161.0,17.771437921671154,35.0,26.1737715078605,18.0,29.904138972523462,131.0,27.66565040554917,164.0
ENSG00000001497,LAS1L,protein_coding,55.53580786668226,399.0,57.496394893112715,260.0,43.751159826419624,260.0,43.337543429795815,203.0,46.80375667643273,19.0,51.53129458042564,286.0,20.817970136814782,41.0,18.903279422343697,13.0,38.80689790327472,170.0,63.428564344429795,376.0
ENSG00000001561,ENPP4,protein_coding,9.743124187137235,70.0,13.710678782203802,62.0,14.471537481046491,86.0,16.01140767110683,75.0,17.24348930184364,7.0,17.477397112941564,97.0,31.48083288981747,62.0,27.627869924963864,19.0,31.730345932677565,139.0,11.47112333888624,68.0
ENSG00000001617,SEMA3F,protein_coding,0.1391874883876748,1.0,0.6634199410743775,3.0,0.0,0.0,0.2134854356147577,1.0,0.0,0.0,0.2252241895997624,1.25,0.0,0.0,2.9081968342067226,2.0,0.0,0.0,0.0,0.0
ENSG00000001626,CFTR,protein_coding,0.0,0.0,0.2211399803581258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015510738381209,2.0,1.4540984171033613,1.0,0.4565517400385261,2.0,0.0,0.0
ENSG00000001629,ANKIB1,protein_coding,45.096746237606645,324.0,92.21537180933846,417.0,70.33840310555155,418.0,91.37176644311629,428.0,100.99758019651271,41.0,77.11676251895865,428.0,106.12087216083631,209.0,149.7721369616462,103.0,89.02758930751259,390.0,56.34345875276477,334.0
ENSG00000001630,CYP51A1,protein_coding,32.9178410036851,236.5,56.31550739800032,254.66,55.809652569347435,331.66,44.90239167285199,210.33,38.994919378312105,15.83,37.11694644604084,206.0,44.7687909015356,88.17,55.00854311902015,37.83,58.93169860417296,258.16,41.648612369670936,246.89
ENSG00000001631,KRIT1,protein_coding,28.4638413752795,204.5,64.42471047773279,291.33,55.333438022006014,328.83,71.73110636655859,336.0,113.31435826925818,46.0,52.76191955239874,292.83,98.75841930757257,194.5,142.25444814522183,97.83,60.64605038801762,265.67,36.155968606227766,214.33
ENSG00000002016,RAD52,protein_coding,3.340499721304196,24.0,4.865079567878769,22.0,4.795800211742152,28.5,5.5506213259837,26.0,9.853422458196365,4.0,4.684663143675058,26.0,1.015510738381209,2.0,8.724590502620169,6.0,5.022069140423787,22.0,3.795592281249123,22.5
ENSG00000002330,BAD,protein_coding,6.124249489057692,44.0,0.8845599214325034,4.0,1.1779158414805284,7.0,1.0674271780737885,5.0,17.24348930184364,7.0,1.9819728684779092,11.0,2.538776845953022,5.0,2.9081968342067226,2.0,1.3696552201155785,6.0,5.060789708332165,30.0
ENSG00000002549,LAP3,protein_coding,165.77229866972073,1191.0,340.5555697515138,1540.0,154.64352261722937,919.0,289.91322156484097,1358.0,290.6759625167927,118.0,229.54849404007783,1274.0,506.7398584522233,998.0,482.760674478316,332.0,241.28759461036103,1057.0,192.31000891662225,1140.0
ENSG00000002586,CD99,protein_coding,234.46132418903824,1684.5,79.05754297802999,357.5,173.49017608091782,1031.0,128.83846039350627,603.5,52.96214571280545,21.5,119.95440338083344,665.75,39.858796481462456,78.5,42.16885409599748,29.0,70.5372438359523,309.0,213.31228620620075,1264.5
ENSG00000002587,HS3ST1,protein_coding,13.222811396829108,95.0,29.19047740727261,132.0,13.966716406126263,83.0,15.79792223549207,74.0,36.95033421823637,15.0,29.729593027168637,165.0,90.3804557159276,178.0,98.87869236302858,68.0,39.49172551333251,173.0,13.832825202774584,82.0
ENSG00000002726,AOC1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002745,WNT16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077553691906045,1.0,0.0,0.0,0.6848276100577891,3.0,0.0,0.0
ENSG00000002746,HECW1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002822,MAD1L1,protein_coding,3.5492809538857077,25.5,1.437409872327818,6.5,1.6827369164007548,10.0,1.7078834849180615,8.0,7.390066843647273,3.0,0.9909864342389546,5.5,1.269388422976511,2.5,2.181147625655042,1.5,0.9131034800770522,4.0,2.699087844443821,16.0
ENSG00000002834,LASP1,protein_coding,151.7839560867594,1090.5,84.80718246734126,383.5,152.11941724262823,904.0,105.88877606491982,496.0,86.21744650921818,35.0,113.78326058579997,631.5,62.96166577963495,124.0,75.61311768937479,52.0,110.59965902433296,484.5,149.7993753666321,888.0
ENSG00000002919,SNX11,protein_coding,19.207873397499128,138.0,20.344878192947576,92.0,16.490821780727398,98.0,14.517009621803524,68.0,9.853422458196365,4.0,19.9999080364589,111.0,5.077553691906044,10.0,4.362295251310084,3.0,21.229655911791465,93.0,17.3753779986071,103.0
ENSG00000002933,TMEM176A,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003056,M6PR,protein_coding,125.75589575826422,903.5,87.46086223163877,395.5,165.24476519055412,982.0,96.81564505129263,453.5,76.36402405102183,31.0,101.17070596821328,561.5,41.635940273629565,82.0,78.52131452358151,54.0,112.6541418545063,493.5,117.1572817478896,694.5
ENSG00000003096,KLHL13,protein_coding,0.6959374419383741,5.0,1.326839882148755,6.0,0.336547383280151,2.0,1.9213689205328195,9.0,2.463355614549091,1.0,1.6216141651182894,9.0,0.0,0.0,0.0,0.0,2.739310440231157,12.0,0.5060789708332165,3.0
ENSG00000003137,CYP26B1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003147,ICA1,protein_coding,2.226999814202797,16.0,0.4422799607162517,2.0,1.6827369164007548,10.0,2.77531066299185,13.0,4.926711229098182,2.0,2.342331571837529,13.0,1.015510738381209,2.0,2.9081968342067226,2.0,3.0817242452600513,13.5,0.8434649513886942,5.0
ENSG00000003249,DBNDD1,protein_coding,0.0,0.0,0.2211399803581258,1.0,0.0,0.0,0.4269708712295154,2.0,0.0,0.0,0.1801793516798099,1.0,0.0,0.0,1.4540984171033613,1.0,0.228275870019263,1.0,0.1686929902777388,1.0
ENSG00000003393,ALS2,protein_coding,8.35124930326049,60.0,15.479798625068808,70.0,18.17355869712815,108.0,17.292320284795377,81.0,17.24348930184364,7.0,13.153092672626125,73.0,44.68247248877319,88.0,33.44426359337731,23.0,22.142759391868516,97.0,9.109421474997896,54.0
ENSG00000003400,CASP10,protein_coding,10.995811582626311,79.0,4.865079567878769,22.0,6.394400282322868,38.0,10.033815473893611,47.0,14.780133687294546,6.0,9.909864342389543,55.0,15.740416444908735,31.0,7.270492085516806,5.0,7.761379580654944,34.0,7.928570543053724,47.0
ENSG00000003402,CFLAR,protein_coding,367.5593599597523,2640.75,528.358698070652,2389.25,710.4515261043987,4222.0,454.0835215525896,2127.0,343.6381082295982,139.5,520.2228331375312,2887.25,401.92899514389865,791.58,346.07542327059997,238.0,390.7694825750751,1711.83,393.64509281310353,2333.5
ENSG00000003436,TFPI,protein_coding,3.340499721304196,24.0,11.38870898844348,51.5,5.384758132482416,32.0,5.123650454754185,24.0,59.120534749178184,24.0,6.1260979571135366,34.0,38.58940805848594,76.0,39.260657261790755,27.0,5.478620880462313,24.0,6.072947649998598,36.0
ENSG00000003509,NDUFAF7,protein_coding,10.995811582626311,79.0,11.056999017906293,50.0,12.957074256285813,77.0,12.382155265655948,58.0,12.316778072745455,5.0,9.909864342389543,55.0,12.186128860574508,24.0,14.540984171033612,10.0,13.924828071175046,61.0,9.78419343610885,58.0
ENSG00000003756,RBM5,protein_coding,53.51758928506097,384.5,85.47060240841564,386.5,74.29283485909333,441.5,96.81564505129263,453.5,92.3758355455909,37.5,79.9095424699957,443.5,75.90942769399537,149.5,77.06721610647814,53.0,93.47896877288822,409.5,63.85029682012415,378.5
ENSG00000003987,MTMR7,protein_coding,0.0,0.0,0.6634199410743775,3.0,0.1682736916400755,1.0,0.2134854356147577,1.0,2.463355614549091,1.0,0.1801793516798099,1.0,1.5232661075718137,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000003989,SLC7A2,protein_coding,0.1391874883876748,1.0,1.326839882148755,6.0,0.673094766560302,4.0,1.2809126136885465,6.0,17.24348930184364,7.0,0.7207174067192397,4.0,6.600819799477858,13.0,7.270492085516806,5.0,1.3696552201155785,6.0,1.6869299027773883,10.0
ENSG00000004059,ARF5,protein_coding,87.68811768423514,630.0,12.715548870592237,57.5,25.914148512571625,154.0,14.410266903996146,67.5,33.255300796412726,13.5,23.783674421734908,132.0,10.916740437597996,21.5,14.540984171033612,10.0,12.897586656088365,56.5,60.982515985402586,361.5
ENSG00000004139,SARM1,protein_coding,18.51193595556075,133.0,14.81637868399443,67.0,13.293621639565965,79.0,10.460786345123129,49.0,7.390066843647273,3.0,14.954886189424222,83.0,10.155107383812089,20.0,2.9081968342067226,2.0,9.359310670789784,41.0,21.25531677499509,126.0
ENSG00000004142,POLDIP2,protein_coding,85.46111787003234,614.0,44.449136051983295,201.0,49.13591795890204,292.0,44.4049706078696,208.0,29.560267374589092,12.0,50.63039782202658,281.0,25.38776845953022,50.0,21.81147625655042,15.0,41.08965660346735,180.0,71.694520868039,425.0
ENSG00000004399,PLXND1,protein_coding,0.6959374419383741,5.0,0.8845599214325034,4.0,0.1682736916400755,1.0,0.4269708712295154,2.0,7.390066843647273,3.0,0.1801793516798099,1.0,1.5232661075718137,3.0,1.4540984171033613,1.0,0.4565517400385261,2.0,0.3373859805554776,2.0
ENSG00000004455,AK2,protein_coding,175.7937978336333,1263.0,133.12626817559175,602.0,128.1404161839175,761.5,126.6673135133042,593.33,87.44912431649273,35.5,135.58496213905696,752.5,116.02210186005313,228.5,93.06229869461512,64.0,115.05103848970856,504.0,178.56153020898654,1058.5
ENSG00000004468,CD38,protein_coding,80.38077454388221,577.5,68.22168394048181,308.5,109.7144469493292,652.0,78.7761257418456,369.0,54.19382352008,22.0,103.6031272158907,575.0,25.895523828720822,51.0,93.06229869461512,64.0,73.61896808121233,322.5,85.61169256595245,507.5
ENSG00000004478,FKBP4,protein_coding,91.30699238231468,656.0,36.26695677873264,164.0,36.68366477753645,218.0,26.89916488745947,126.0,24.63355614549091,10.0,44.864658568272674,249.0,15.232661075718134,30.0,15.995082588136974,11.0,24.425518092061147,107.0,74.89968768331605,444.0
ENSG00000004487,KDM1A,protein_coding,71.40318154287719,513.0,56.390694991322086,255.0,51.82829702514325,308.0,54.011815210533705,253.0,41.877045447334545,17.0,0.9008967583990496,5.0,27.926545305483245,55.0,42.16885409599748,29.0,51.59034662435345,226.0,62.585099393041105,371.0
ENSG00000004534,RBM6,protein_coding,63.53908844897356,456.5,88.97124829748476,402.33,68.9080767266109,409.5,88.34667782045518,413.83,139.17959222202364,56.5,81.53115663511399,452.5,71.84738474047053,141.5,103.24098761433864,71.0,71.45034731602934,313.0,69.92324447012275,414.5
ENSG00000004660,CAMKK1,protein_coding,4.175624651630245,30.0,1.7691198428650068,8.0,1.346189533120604,8.0,1.494398049303304,7.0,2.463355614549091,1.0,1.4414348134384791,8.0,1.5232661075718137,3.0,4.362295251310084,3.0,0.4565517400385261,2.0,3.711245786110254,22.0
ENSG00000004700,RECQL,protein_coding,50.38587079633829,362.0,72.36805857219667,327.25,54.23965902634553,322.33,77.81544128157918,364.5,139.17959222202364,56.5,90.30048568137032,501.17,283.5813736929526,558.5,202.4832045816431,139.25,130.57379765101845,572.0,44.53494943332305,264.0
ENSG00000004766,VPS50,protein_coding,10.021499163912589,72.0,21.671718075096333,98.0,19.35147453860868,115.0,21.562028997090525,101.0,14.780133687294546,6.0,24.504391828454143,136.0,22.341236244386597,44.0,31.990165176273948,22.0,23.74069048200336,104.0,13.664132212496844,81.0
ENSG00000004776,HSPB6,protein_coding,1.1134999071013985,8.0,1.326839882148755,6.0,0.673094766560302,4.0,2.134854356147577,10.0,17.24348930184364,7.0,0.9008967583990496,5.0,5.585309061096649,11.0,7.270492085516806,5.0,1.1413793500963154,5.0,1.5182369124996495,9.0
ENSG00000004777,ARHGAP33,protein_coding,0.5567499535506992,4.0,0.2211399803581258,1.0,0.5048210749202264,3.0,0.0,0.0,0.0,0.0,0.3603587033596198,2.0,0.0,0.0,0.0,0.0,0.228275870019263,1.0,0.6747719611109553,4.0
ENSG00000004779,NDUFAB1,protein_coding,278.37497677534964,2000.0,302.298353149558,1367.0,288.4211074710894,1714.0,316.5989010166857,1483.0,241.4088502258109,98.0,317.2958383081453,1761.0,242.70706647310897,478.0,293.727880254879,202.0,285.80138926411735,1252.0,292.5136451415991,1734.0
ENSG00000004799,PDK4,protein_coding,0.0,0.0,0.2211399803581258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004809,SLC22A16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004838,ZMYND10,protein_coding,0.1391874883876748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463355614549091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004846,ABCB5,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004848,ARX,protein_coding,0.1391874883876748,1.0,0.2211399803581258,1.0,0.1682736916400755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3696552201155785,6.0,0.0,0.0
ENSG00000004864,SLC25A13,protein_coding,15.03224874586888,108.0,28.748197446556357,130.0,24.904506362731173,148.0,22.84294161077907,107.0,29.560267374589092,12.0,20.540446091498332,114.0,15.232661075718134,30.0,24.719673090757144,17.0,28.53448375240788,125.0,20.4118518236064,121.0
ENSG00000004866,ST7,protein_coding,30.273278724319276,217.5,17.80176841882913,80.5,36.76780162335649,218.5,22.2024853039348,104.0,27.09691176004,11.0,34.95479422588313,194.0,16.75592718328995,33.0,9.451639711171849,6.5,18.8327592765892,82.5,28.256075871521254,167.5
ENSG00000004897,CDC27,protein_coding,64.10697340159527,460.58,85.43300861175474,386.33,90.64398947575944,538.67,90.05456130537324,421.83,105.9242914256109,43.0,78.25729781509183,434.33,166.03600572532764,327.0,118.50902099392394,81.5,95.22984469593598,417.17,64.69376177151284,383.5
ENSG00000004939,SLC4A1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077553691906045,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004948,CALCR,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004961,HCCS,protein_coding,34.796872096918705,250.0,33.392137034077,151.0,27.428611737332304,163.0,30.31493185729559,142.0,32.02362298913818,13.0,34.774614874203316,193.0,24.88001309033962,49.0,36.352460427584035,25.0,33.556552892831675,147.0,33.232519084714546,197.0
ENSG00000004975,DVL2,protein_coding,23.522685537517045,169.0,4.422799607162517,20.0,9.423326731844227,56.0,5.5506213259837,26.0,2.463355614549091,1.0,8.468429528951066,47.0,1.015510738381209,2.0,2.9081968342067226,2.0,4.108965660346735,18.0,18.89361491110675,112.0
ENSG00000005001,PRSS22,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463355614549091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005007,UPF1,protein_coding,76.13555614805813,547.0,32.06529715192825,145.0,47.453181042501285,282.0,29.88796098606608,140.0,51.73046790553091,21.0,42.70250634811495,237.0,24.372257721149015,48.0,34.898362010480675,24.0,30.360690712561983,133.0,72.70667880970544,431.0
ENSG00000005020,SKAP2,protein_coding,15.449811211031903,111.0,17.027778487575688,77.0,21.454895684109623,127.5,20.49460181901674,96.0,29.560267374589092,12.0,42.35656199288971,235.08,58.39186745691951,115.0,50.89344459861764,35.0,34.241380502889456,150.0,15.857141086107449,94.0
ENSG00000005022,SLC25A5,protein_coding,633.9990096058589,4555.0,582.3721382731244,2633.5,526.8649285250763,3131.0,635.1191709539042,2975.0,351.0281750732455,142.5,577.5649118096306,3205.5,427.2761431738936,841.5,382.427883698184,263.0,661.0869195757858,2896.0,547.071367470707,3243.0
ENSG00000005059,MCUB,protein_coding,49.96830833117526,359.0,36.930376719807015,167.0,35.0009278611357,208.0,70.02322288164054,328.0,41.877045447334545,17.0,58.1078409167387,322.5,75.65555000940006,149.0,37.806558844687395,26.0,67.56965752570187,296.0,38.208962297907846,226.5
ENSG00000005073,HOXA11,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005075,POLR2J,protein_coding,58.91110446008337,423.25,20.030859420839036,90.58,27.40000520975349,162.83,21.36562239632495,100.08,21.1355911728312,8.58,28.183654189755863,156.42,13.201639598955715,26.0,10.54221352399937,7.25,18.679814443676296,81.83,51.91526775797413,307.75
ENSG00000005100,DHX33,protein_coding,96.10896073168946,690.5,127.81890864699672,578.0,104.41382566266684,620.5,127.1305769085882,595.5,93.60751335286544,38.0,107.2067142494869,595.0,99.52005236135848,196.0,88.70000344330504,61.0,108.31690032414032,474.5,105.60181191386452,626.0
ENSG00000005102,MEOX1,protein_coding,0.1391874883876748,1.0,0.4422799607162517,2.0,1.0096421498404529,6.0,0.2134854356147577,1.0,0.0,0.0,1.261255461758669,7.0,0.0,0.0,0.0,0.0,0.4565517400385261,2.0,0.6747719611109553,4.0
ENSG00000005108,THSD7A,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005156,LIG3,protein_coding,39.111684236936625,281.0,54.179295187740834,245.0,41.73187552673872,248.0,52.481124637175895,245.83,51.73046790553091,21.0,48.55833527770877,269.5,23.3567469827678,46.0,37.806558844687395,26.0,37.77965648818804,165.5,43.860177472212094,260.0
ENSG00000005175,RPAP3,protein_coding,56.092557820232955,403.0,87.79257220217596,397.0,64.11227651486875,381.0,85.92788783493997,402.5,78.82737966557092,32.0,79.09873538743655,439.0,82.76412517806853,163.0,90.1541018604084,62.0,87.20138234735849,382.0,54.48783585970964,323.0
ENSG00000005187,ACSM3,protein_coding,2.922937256141171,21.0,7.96103929289253,36.0,3.5337475244415852,21.0,2.988796098606608,14.0,36.95033421823637,15.0,2.2071970580776714,12.25,8.124085907049672,16.0,15.995082588136974,11.0,2.0544828301733675,9.0,2.699087844443821,16.0
ENSG00000005189,REXO5,protein_coding,1.670249860652098,12.0,1.1056999017906293,5.0,1.6827369164007548,10.0,1.7078834849180615,8.0,4.926711229098182,2.0,2.162152220157719,12.0,6.093064430287254,12.0,4.362295251310084,3.0,2.739310440231157,12.0,1.3495439222219106,8.0
ENSG00000005194,CIAPIN1,protein_coding,57.83240142507889,415.5,45.11255599305767,204.0,47.873865271601474,284.5,48.67467932016475,228.0,27.09691176004,11.0,50.72048749786649,281.5,18.53307097545706,36.5,39.260657261790755,27.0,43.03000149863109,188.5,65.95895919859588,391.0
ENSG00000005206,SPPL2B,protein_coding,8.907999256811188,64.0,2.65367976429751,12.0,3.3654738328015097,20.0,1.2809126136885465,6.0,12.316778072745455,5.0,3.2432283302365787,18.0,1.5232661075718137,3.0,2.9081968342067226,2.0,2.0544828301733675,9.0,6.072947649998598,36.0
ENSG00000005238,ATOSB,protein_coding,2.366187302590472,17.0,0.8845599214325034,4.0,1.6827369164007548,10.0,1.7078834849180615,8.0,8.62174465092182,3.5,1.8017935167980992,10.0,3.554287584334231,7.0,4.362295251310084,3.0,2.5110345702118937,11.0,1.855622893055127,11.0
ENSG00000005243,COPZ2,protein_coding,4.03643716324257,29.0,1.7691198428650068,8.0,0.673094766560302,4.0,1.0674271780737885,5.0,9.853422458196365,4.0,1.261255461758669,7.0,0.0,0.0,4.362295251310084,3.0,1.5979310901348414,7.0,2.024315883332866,12.0
ENSG00000005249,PRKAR2B,protein_coding,1.1134999071013985,8.0,3.3170997053718874,15.0,1.6827369164007548,10.0,1.9213689205328195,9.0,34.48697860368728,14.0,1.261255461758669,7.0,4.56979832271544,9.0,7.270492085516806,5.0,0.9131034800770522,4.0,1.012157941666433,6.0
ENSG00000005302,MSL3,protein_coding,53.86555800603016,387.0,57.828104863649905,261.5,46.948359967581055,279.0,72.37156267340286,339.0,43.10872325460909,17.5,62.07178665369452,344.5,49.50614849608394,97.5,45.0770509302042,31.0,46.45413954892003,203.5,60.3920905194305,358.0
ENSG00000005339,CREBBP,protein_coding,59.7114325183125,429.0,99.07071120044036,448.0,92.38225671040144,549.0,94.3605625417229,442.0,162.58147056023998,66.0,86.48608880630876,480.0,93.68086561566652,184.5,127.9606607050958,88.0,89.71241691757038,393.0,62.838138878457706,372.5
ENSG00000005379,TSPOAP1,protein_coding,2.7837497677534966,20.0,0.6634199410743775,3.0,2.0192842996809057,12.0,1.7078834849180615,8.0,0.0,0.0,2.162152220157719,12.0,0.0,0.0,1.4540984171033613,1.0,1.5979310901348414,7.0,1.5182369124996495,9.0
ENSG00000005381,MPO,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228275870019263,1.0,0.0,0.0
ENSG00000005421,PON1,protein_coding,0.0,0.0,0.0,0.0,0.1682736916400755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077553691906045,1.0,0.0,0.0,0.4565517400385261,2.0,0.0,0.0
ENSG00000005436,GCFC2,protein_coding,42.17380898146547,303.0,79.6103929289253,360.0,54.1841287081043,322.0,79.2030966130751,371.0,54.19382352008,22.0,65.04474595641139,361.0,46.205738596345,91.0,61.072133518341175,42.0,65.74345056554776,288.0,53.813063898598685,319.0
ENSG00000005448,WDR54,protein_coding,11.552561536177013,83.0,4.201659626804391,19.0,5.721305515762566,34.0,5.977592197213216,28.0,2.463355614549091,1.0,3.4234076819163883,19.0,20.310214767624178,40.0,4.362295251310084,3.0,3.424138050288946,15.0,7.253798581942769,43.0
ENSG00000005469,CROT,protein_coding,5.428312047119318,39.0,8.845599214325034,40.0,4.3751159826419626,26.0,8.966388295819824,42.0,7.390066843647273,3.0,12.072016562547264,67.0,19.29470402924297,38.0,26.1737715078605,18.0,9.587586540809047,42.0,6.747719611109553,40.0
ENSG00000005471,ABCB4,protein_coding,0.0,0.0,0.2211399803581258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801793516798099,1.0,0.0,0.0,0.0,0.0,0.228275870019263,1.0,0.0,0.0
ENSG00000005483,KMT2E,protein_coding,115.59520910596396,830.5,251.6948914442081,1138.17,235.72283546016692,1400.83,233.4463238447376,1093.5,399.87651690975395,162.33,171.44065312333913,951.5,657.2893254172375,1294.5,560.3077430624382,385.33,253.65329848930455,1111.17,129.69623171523395,768.83
ENSG00000005486,RHBDD2,protein_coding,55.25743288990691,397.0,19.239178291156943,87.0,91.372614560561,543.0,14.517009621803524,68.0,14.780133687294546,6.0,43.96376180987362,244.0,17.263682552480553,34.0,15.995082588136974,11.0,25.795173312176725,113.0,51.45136203471034,305.0
ENSG00000005513,SOX8,protein_coding,0.4175624651630245,3.0,0.2211399803581258,1.0,0.1682736916400755,1.0,0.2134854356147577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228275870019263,1.0,1.6869299027773883,10.0
