gene_id,gene_name,gene_biotype,DonorD_NTC1_cpm,DonorD_NTC1_count,DonorD_SGF29-4_cpm,DonorD_SGF29-4_count,DonorD_GATA3-3_cpm,DonorD_GATA3-3_count,DonorD_ATP2A2-3_cpm,DonorD_ATP2A2-3_count,DonorD_NTC2_cpm,DonorD_NTC2_count
ENSG00000000003,TSPAN6,protein_coding,0.0820666302450584,1.0,1.018942471233376,11.0,0.6101883548852717,7.0,1.8876097709906323,19.0,0.5696113795359983,7.0
ENSG00000000005,TNMD,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000419,DPM1,protein_coding,153.95699833972972,1876.0,191.19066005688072,2064.0,163.90792419163185,1880.33,154.38660969049698,1554.0,164.3874029424625,2020.17
ENSG00000000457,SCYL3,protein_coding,12.802394318229124,156.0,16.303079539734014,176.0,15.516218167082624,178.0,16.988487938915693,171.0,12.12458507869482,149.0
ENSG00000000460,FIRRM,protein_coding,9.519729108426784,116.0,13.338883259782376,144.0,12.290936862689044,141.0,8.841961558850857,89.0,8.381424584601119,103.0
ENSG00000000938,FGR,protein_coding,0.0820666302450584,1.0,0.1852622674969774,2.0,0.2615092949508307,3.0,0.0,0.0,0.0813730542194283,1.0
ENSG00000000971,CFH,protein_coding,0.2667165482964401,3.25,1.5515714902871862,16.75,1.5254708872131792,17.5,0.9189679148243868,9.25,0.4475517982068558,5.5
ENSG00000001036,FUCA2,protein_coding,31.02118623263211,378.0,38.53455163937131,416.0,32.775831633837456,376.0,40.03719672153815,403.0,31.40999892869933,386.0
ENSG00000001084,GCLC,protein_coding,34.63211796341468,422.0,31.44826990761192,339.5,31.11960609914886,357.0,37.354803889077786,376.0,38.36739506446045,471.5
ENSG00000001167,NFYA,protein_coding,20.407508943038692,248.67,20.749373959661472,224.0,22.692904918183256,260.33,26.625232559236288,268.0,21.238367151270793,261.0
ENSG00000001460,STPG1,protein_coding,3.9391982517628072,48.0,4.724187821172926,51.0,4.184148719213292,48.0,4.9673941341858745,50.0,4.638264090507414,57.0
ENSG00000001461,NIPAL3,protein_coding,21.419390493960268,261.0,31.309323206989188,338.0,21.03667938349466,241.33,22.05522995578529,222.0,18.71580247046852,230.0
ENSG00000001497,LAS1L,protein_coding,73.77790059030758,899.0,69.75124371261201,753.0,79.67316519501976,914.0,63.483297034895486,639.0,76.7347901289209,943.0
ENSG00000001561,ENPP4,protein_coding,8.699062805976201,106.0,13.246252126033887,143.0,7.583769553574091,87.0,13.213268396934428,133.0,8.055932367723404,99.0
ENSG00000001617,SEMA3F,protein_coding,0.7385996722055264,9.0,1.1115736049818647,12.0,0.348679059934441,4.0,2.185653419041785,22.0,0.4882383253165699,6.0
ENSG00000001626,CFTR,protein_coding,0.0,0.0,0.2778934012454662,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000001629,ANKIB1,protein_coding,33.48318513998387,408.0,39.55349411060468,427.0,36.17545246819825,415.0,38.0502390678638,383.0,39.05906602532559,480.0
ENSG00000001630,CYP51A1,protein_coding,33.204158597150666,404.6,41.953566786028034,452.91,30.639300694089165,351.49,28.36382050620135,285.5,38.61070049657655,474.49
ENSG00000001631,KRIT1,protein_coding,31.048268220612975,378.33,33.748300958586896,364.33,30.683757274230807,352.0,34.887995962041074,351.17,33.26774575652888,408.83
ENSG00000002016,RAD52,protein_coding,3.692998361027632,45.0,4.863134521795658,52.5,3.3560359518689946,38.5,4.9673941341858745,50.0,3.8652200754228456,47.5
ENSG00000002330,BAD,protein_coding,7.303930091810205,89.0,6.2989170948972335,68.0,8.629806733377414,99.0,8.74261367616714,88.0,5.6147407411405545,69.0
ENSG00000002549,LAP3,protein_coding,160.0709622929866,1950.5,202.81586734231607,2189.5,153.37520148866224,1759.5,154.78400122123188,1558.0,157.37548686037437,1934.0
ENSG00000002586,CD99,protein_coding,246.91797374981977,3008.75,178.17598576521806,1923.5,267.26249943974904,3066.0,234.70937284028255,2362.5,238.09755664604728,2926.0
ENSG00000002587,HS3ST1,protein_coding,8.206663024505849,100.0,6.669441629891188,72.0,5.055846369049394,58.0,12.915224748883276,130.0,9.276528181014829,114.0
ENSG00000002726,AOC1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002745,WNT16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002746,HECW1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002822,MAD1L1,protein_coding,4.8829644995809804,59.5,2.802091795891784,30.25,4.794337074098563,55.0,3.824893483323124,38.5,3.702473966983989,45.5
ENSG00000002834,LASP1,protein_coding,122.81271216173003,1496.5,138.34459825336793,1493.5,157.86444438531817,1811.0,127.51300742455142,1283.5,139.7989071489779,1718.0
ENSG00000002919,SNX11,protein_coding,18.300858544648044,223.0,20.37884942466752,220.0,16.823764641836778,193.0,20.76370748089696,209.0,19.041294687346227,234.0
ENSG00000002933,TMEM176A,protein_coding,0.0,0.0,0.0,0.0,0.0871697649836102,1.0,0.198695765367435,2.0,0.0,0.0
ENSG00000003056,M6PR,protein_coding,123.8114630518124,1508.67,102.66586446746253,1108.33,112.3905930863182,1289.33,102.11273425880536,1027.83,122.1271209641446,1500.83
ENSG00000003096,KLHL13,protein_coding,0.7385996722055264,9.0,0.8336802037363985,9.0,0.9588674148197128,11.0,1.19217459220461,12.0,0.5696113795359983,7.0
ENSG00000003137,CYP26B1,protein_coding,0.0,0.0,0.0926311337484887,1.0,0.1743395299672205,2.0,0.39739153073487,4.0,0.0813730542194283,1.0
ENSG00000003147,ICA1,protein_coding,1.0668661931857604,13.0,3.8905076174365263,42.0,2.2664138895738666,26.0,3.775219541981265,38.0,0.9764766506331398,12.0
ENSG00000003249,DBNDD1,protein_coding,0.5744664117154095,7.0,0.5557868024909324,6.0,0.348679059934441,4.0,1.6889140056231975,17.0,0.4068652710971416,5.0
ENSG00000003393,ALS2,protein_coding,6.48326378935962,79.0,9.726269043591316,105.0,6.97358119868882,80.0,11.425006508627511,115.0,8.300051530381689,102.0
ENSG00000003400,CASP10,protein_coding,10.012128889897136,122.0,12.875727591039931,139.0,19.003008766427033,218.0,19.670880771376066,198.0,10.090258723209113,124.0
ENSG00000003402,CFLAR,protein_coding,312.4342266733573,3807.08,230.04942066437172,2483.5,221.21507108715693,2537.75,275.8642332420126,2776.75,314.0186162327739,3859.0
ENSG00000003436,TFPI,protein_coding,1.9695991258814036,24.0,4.538925553675948,49.0,1.8305650646558151,21.0,5.861525078339333,59.0,2.0343263554857085,25.0
ENSG00000003509,NDUFAF7,protein_coding,9.683862368916902,118.0,13.80203892852482,149.0,10.111692738098789,116.0,10.133484033739183,102.0,10.090258723209113,124.0
ENSG00000003756,RBM5,protein_coding,64.13507153651321,781.5,69.19545691012107,747.0,66.81562485993726,766.5,77.88874002403452,784.0,65.30187601109122,802.5
ENSG00000003987,MTMR7,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0993478826837175,1.0,0.0,0.0
ENSG00000003989,SLC7A2,protein_coding,0.3282665209802339,4.0,0.4631556687424436,5.0,0.5230185899016615,6.0,0.9934788268371753,10.0,0.0,0.0
ENSG00000004059,ARF5,protein_coding,99.99818895360376,1218.5,58.86708549716458,635.5,98.89409837390583,1134.5,70.58667064678129,710.5,88.00495813831174,1081.5
ENSG00000004139,SARM1,protein_coding,15.14129328021329,184.5,14.589403565386974,157.5,16.736594876853168,192.0,13.262942338276286,133.5,16.274610843885668,200.0
ENSG00000004142,POLDIP2,protein_coding,98.15168977308996,1196.0,87.62905252607034,946.0,95.71240195200406,1098.0,82.8561341582204,834.0,96.18295008736428,1182.0
ENSG00000004399,PLXND1,protein_coding,0.4103331512252924,5.0,0.9263113374848873,10.0,0.2615092949508307,3.0,1.4902182402557624,15.0,0.4882383253165699,6.0
ENSG00000004455,AK2,protein_coding,207.3823746292628,2527.0,217.0347463727091,2343.0,215.6579985694517,2474.0,183.7439090235355,1849.5,220.48029040754108,2709.5
ENSG00000004468,CD38,protein_coding,106.3583527975958,1296.0,72.06702205632423,778.0,106.65220745744712,1223.5,115.17698083171422,1159.33,109.1619522353631,1341.5
ENSG00000004478,FKBP4,protein_coding,119.42746366412138,1455.25,63.54495775146326,686.0,80.0218442549542,918.0,64.57612374441638,650.0,118.51985347059735,1456.5
ENSG00000004487,KDM1A,protein_coding,88.87816055539835,1083.0,69.19545691012107,747.0,81.15505119974114,931.0,66.56308139809073,670.0,88.90006173472545,1092.5
ENSG00000004534,RBM6,protein_coding,79.03016492599133,963.0,80.40382409368821,868.0,83.55221973679042,958.5,89.1150507672946,897.0,87.92358508409231,1080.5
ENSG00000004660,CAMKK1,protein_coding,3.7750649912726906,46.0,2.315778343712218,25.0,2.702262714491918,31.0,2.78174071514409,28.0,3.824533548313131,47.0
ENSG00000004700,RECQL,protein_coding,38.03788311858461,463.5,73.15543787786898,789.75,50.81997298544477,583.0,52.05829052626797,524.0,35.519338166780464,436.5
ENSG00000004766,VPS50,protein_coding,12.063794646023595,147.0,11.023104916070158,119.0,11.593578742820164,133.0,12.219789570097252,123.0,12.205958132914247,150.0
ENSG00000004776,HSPB6,protein_coding,0.0820666302450584,1.0,0.0926311337484887,1.0,0.2615092949508307,3.0,0.0993478826837175,1.0,0.2441191626582849,3.0
ENSG00000004777,ARHGAP33,protein_coding,0.9027329326956434,11.0,1.018942471233376,11.0,1.394716239737764,16.0,1.4902182402557624,15.0,0.5696113795359983,7.0
ENSG00000004779,NDUFAB1,protein_coding,353.62510972595703,4309.0,345.5141288818629,3730.0,349.0277389943754,4004.0,310.4621333866172,3125.0,341.68545466737953,4199.0
ENSG00000004799,PDK4,protein_coding,0.0,0.0,0.0926311337484887,1.0,0.0,0.0,0.198695765367435,2.0,0.0,0.0
ENSG00000004809,SLC22A16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004838,ZMYND10,protein_coding,0.1641332604901169,2.0,0.4631556687424436,5.0,0.4358488249180512,5.0,0.2980436480511525,3.0,0.4068652710971416,5.0
ENSG00000004846,ABCB5,protein_coding,0.1641332604901169,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004848,ARX,protein_coding,0.0820666302450584,1.0,0.1852622674969774,2.0,0.0,0.0,0.0,0.0,0.0813730542194283,1.0
ENSG00000004864,SLC25A13,protein_coding,14.033393771905002,171.0,20.37884942466752,220.0,11.506408977836552,132.0,13.312616279618144,134.0,14.0775383799611,173.0
ENSG00000004866,ST7,protein_coding,26.76767278703073,326.17,32.69879021321652,353.0,22.27187495331242,255.5,15.249899991950636,153.5,23.232006979646787,285.5
ENSG00000004897,CDC27,protein_coding,62.42562362850864,760.67,74.50599980792194,804.33,69.54665359687377,797.83,61.44666543987928,618.5,62.087640369423816,763.0
ENSG00000004939,SLC4A1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0993478826837175,1.0,0.0813730542194283,1.0
ENSG00000004948,CALCR,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004961,HCCS,protein_coding,36.43758382880597,444.0,40.80401441620928,440.5,32.86300139882106,377.0,33.67893222978023,339.0,36.94336661562046,454.0
ENSG00000004975,DVL2,protein_coding,28.395054064790237,346.0,20.5641116921645,222.0,20.310555241181188,233.0,19.372837123324913,195.0,25.958004295997636,319.0
ENSG00000005001,PRSS22,protein_coding,0.0820666302450584,1.0,0.1852622674969774,2.0,0.0,0.0,0.39739153073487,4.0,0.0,0.0
ENSG00000005007,UPF1,protein_coding,114.15468267087635,1391.0,76.51331647625169,826.0,96.0610810119385,1102.0,94.38048854953163,950.0,98.13590338863057,1206.0
ENSG00000005020,SKAP2,protein_coding,13.13066083920936,160.0,20.749373959661472,224.0,16.039236756984284,184.0,20.217294126136512,203.5,13.060375202218246,160.5
ENSG00000005022,SLC25A5,protein_coding,698.1408234947127,8507.0,761.5205505463258,8221.0,825.4540895122972,9469.5,564.7678760862631,5684.75,693.0136162597613,8516.5
ENSG00000005059,MCUB,protein_coding,42.920847618165595,523.0,64.65653135644513,698.0,78.88863731016728,905.0,64.72514556844196,651.5,37.431604940937035,460.0
ENSG00000005073,HOXA11,protein_coding,0.0820666302450584,1.0,0.0926311337484887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005075,POLR2J,protein_coding,64.37470609682879,784.42,53.50189023045212,577.58,63.35062670183875,726.75,56.63624096033368,570.08,62.6165652218501,769.5
ENSG00000005100,DHX33,protein_coding,118.95558054021228,1449.5,132.64778352783586,1432.0,111.18503523659489,1275.5,97.6589686780943,983.0,134.87583736870243,1657.5
ENSG00000005102,MEOX1,protein_coding,0.4103331512252924,5.0,0.5557868024909324,6.0,0.697358119868882,8.0,0.8941309441534575,9.0,0.9764766506331398,12.0
ENSG00000005108,THSD7A,protein_coding,0.0820666302450584,1.0,0.0926311337484887,1.0,0.0871697649836102,1.0,0.2980436480511525,3.0,0.0,0.0
ENSG00000005156,LIG3,protein_coding,40.294715450323714,491.0,40.20191204684411,434.0,46.11280567632982,529.0,39.29208760141027,395.5,48.49834031477928,596.0
ENSG00000005175,RPAP3,protein_coding,59.82657344864763,729.0,59.65445013402674,644.0,55.96298911947778,642.0,50.468724403328494,508.0,64.97638379421352,798.5
ENSG00000005187,ACSM3,protein_coding,2.8723320585770473,35.0,3.0568274137001277,33.0,4.358488249180512,50.0,4.570002603451005,46.0,2.278445518143993,28.0
ENSG00000005189,REXO5,protein_coding,2.6261321678418716,32.0,6.484179362394211,70.0,4.794337074098563,55.0,2.980436480511525,30.0,2.0343263554857085,25.0
ENSG00000005194,CIAPIN1,protein_coding,67.00740359509025,816.5,64.4870163816854,696.17,61.13477127595537,701.33,58.18507445137283,585.67,69.15326266729677,849.83
ENSG00000005206,SPPL2B,protein_coding,12.55619442749395,153.0,9.077851107351895,98.0,11.157729917902111,128.0,11.673376215336807,117.5,10.65987010274511,131.0
ENSG00000005238,ATOSB,protein_coding,2.70819879808693,33.0,6.623126063016944,71.5,2.8330173619673333,32.5,6.010546902364909,60.5,2.6039377350217063,32.0
ENSG00000005243,COPZ2,protein_coding,2.1337323863715207,26.0,5.372605757412346,58.0,3.57396036432802,41.0,2.881088597827808,29.0,2.0343263554857085,25.0
ENSG00000005249,PRKAR2B,protein_coding,2.1337323863715207,26.0,3.612614216191061,39.0,1.6562255346885946,19.0,3.775219541981265,38.0,1.8715802470468512,23.0
ENSG00000005302,MSL3,protein_coding,50.183744394853264,611.5,46.36188244111861,500.5,54.52468799724821,625.5,53.15111723578887,535.0,55.699855613198686,684.5
ENSG00000005339,CREBBP,protein_coding,32.41631894679811,395.0,44.55557533302307,481.0,40.446770952395156,464.0,44.80589509035659,451.0,43.77870317005244,538.0
ENSG00000005379,TSPOAP1,protein_coding,2.70819879808693,33.0,6.021023693651768,65.0,7.322260258623261,84.0,4.271958955399852,43.0,3.743160494093703,46.0
ENSG00000005381,MPO,protein_coding,0.0,0.0,0.0926311337484887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005421,PON1,protein_coding,0.3282665209802339,4.0,0.0,0.0,0.0871697649836102,1.0,0.0,0.0,0.0,0.0
ENSG00000005436,GCFC2,protein_coding,42.34638120645018,516.0,46.871353676735296,506.0,43.933561551739565,504.0,39.159954917440935,394.17,45.60959688998958,560.5
ENSG00000005448,WDR54,protein_coding,10.627628616735077,129.5,16.210448405985524,175.0,13.031879865049731,149.5,9.090331265560152,91.5,8.706916801478831,107.0
ENSG00000005469,CROT,protein_coding,7.139796831320089,87.0,11.486260584812602,124.0,7.758109083541312,89.0,8.643265793483422,87.0,5.777486849579412,71.0
ENSG00000005471,ABCB4,protein_coding,0.0,0.0,0.0463155668742443,0.5,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005483,KMT2E,protein_coding,75.87059966155658,924.5,74.7838932091674,807.33,97.26663886166182,1115.83,119.3992658457722,1201.83,83.55629326413559,1026.83
ENSG00000005486,RHBDD2,protein_coding,43.495314029881,530.0,31.679847741983146,342.0,21.79244124590256,250.0,28.810885978278076,290.0,39.954169621739304,491.0
ENSG00000005513,SOX8,protein_coding,0.9847995629407018,12.0,2.4084094774607068,26.0,0.348679059934441,4.0,1.788261888306915,18.0,1.6274610843885666,20.0
ENSG00000005700,IBTK,protein_coding,40.951248492284186,499.0,56.41236045282963,609.0,45.9384661463626,527.0,46.69350486134723,470.0,46.545387013513,572.0
ENSG00000005801,ZNF195,protein_coding,27.49232113209459,335.0,30.3830118695043,328.0,28.853192209574992,331.0,30.20175633585012,304.0,29.863910898530197,367.0
ENSG00000005810,MYCBP2,protein_coding,120.72001309048105,1471.0,115.7889171856109,1250.0,116.85106996052954,1340.5,124.13517941330502,1249.5,124.86695169971276,1534.5
ENSG00000005812,FBXL3,protein_coding,48.50137847482957,591.0,65.30494929268455,705.0,53.17355664000225,610.0,55.13807488946321,555.0,47.84735588102385,588.0
ENSG00000005844,ITGAL,protein_coding,78.53776514452098,957.0,55.39341798159626,598.0,110.09541317429974,1263.0,78.08743578940197,786.0,87.51671981299516,1075.5
ENSG00000005882,PDK2,protein_coding,6.072930638134328,74.0,8.892588839854918,96.0,6.97358119868882,80.0,9.6367446203206,97.0,6.998082662870837,86.0
ENSG00000005884,ITGA3,protein_coding,4.185398142497983,51.0,4.724187821172926,51.0,4.358488249180512,50.0,10.43152768179034,105.0,4.434831454958844,54.5
ENSG00000005889,ZFX,protein_coding,34.34488475755698,418.5,42.84189935867604,462.5,37.3958291779688,429.0,39.1430657773847,394.0,38.04190284758275,467.5
ENSG00000005893,LAMP2,protein_coding,60.77033969646581,740.5,69.8438748463605,754.0,73.26618746872441,840.5,90.40657324218292,910.0,59.890567905499246,736.0
ENSG00000005961,ITGA2B,protein_coding,0.0820666302450584,1.0,0.0926311337484887,1.0,0.1743395299672205,2.0,0.39739153073487,4.0,0.0813730542194283,1.0
ENSG00000005981,ASB4,protein_coding,0.0,0.0,0.0926311337484887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006007,GDE1,protein_coding,37.914783173217025,462.0,43.99978853053214,475.0,35.739603643280205,410.0,38.546978481282395,388.0,36.29238218186503,446.0
ENSG00000006015,REX1BD,protein_coding,67.74600326729579,825.5,50.20607449168089,542.0,60.75732619357634,697.0,48.43209280831229,487.5,55.415049923430686,681.0
ENSG00000006016,CRLF1,protein_coding,0.1641332604901169,2.0,0.648417936239421,7.0,0.1743395299672205,2.0,0.7947830614697401,8.0,0.0,0.0
ENSG00000006025,OSBPL7,protein_coding,1.9695991258814036,24.0,2.130516076215241,23.0,2.4407534195410867,28.0,2.285001301725502,23.0,2.278445518143993,28.0
ENSG00000006042,TMEM98,protein_coding,1.2309994536758777,15.0,5.09471235616688,55.0,0.697358119868882,8.0,3.1791322458789604,32.0,1.6681476114982807,20.5
ENSG00000006047,YBX2,protein_coding,0.2461998907351754,3.0,1.018942471233376,11.0,0.348679059934441,4.0,0.6954351787860225,7.0,0.4882383253165699,6.0
ENSG00000006059,KRT33A,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006062,MAP3K14,protein_coding,25.19445548523295,307.0,19.082013552188677,206.0,21.00791336105007,241.0,16.49174852549711,166.0,21.645232422367936,266.0
ENSG00000006071,ABCC8,protein_coding,0.0820666302450584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006116,CACNG3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006118,TMEM132A,protein_coding,0.4103331512252924,5.0,1.296835872478842,14.0,0.6101883548852717,7.0,1.5895661229394802,16.0,0.7323574879748549,9.0
ENSG00000006125,AP2B1,protein_coding,68.6077028848689,836.0,53.448164172877995,577.0,62.064872668330494,712.0,64.17873221368151,646.0,61.35528288144896,754.0
ENSG00000006128,TAC1,protein_coding,0.0,0.0,8.522064304860963,92.0,0.4358488249180512,5.0,1.19217459220461,12.0,0.4882383253165699,6.0
ENSG00000006194,ZNF263,protein_coding,14.813026759233058,180.5,16.627288507853724,179.5,11.680748507803774,134.0,15.398921815976212,155.0,15.664312937239952,192.5
ENSG00000006210,CX3CL1,protein_coding,0.0820666302450584,1.0,0.0,0.0,0.0871697649836102,1.0,0.39739153073487,4.0,0.0,0.0
ENSG00000006282,SPATA20,protein_coding,5.088131075193626,62.0,6.113654827400255,66.0,4.532827779147733,52.0,6.457612374441638,65.0,5.980919485127981,73.5
ENSG00000006283,CACNA1G,protein_coding,0.0,0.0,0.0926311337484887,1.0,0.0,0.0,0.0993478826837175,1.0,0.0,0.0
ENSG00000006327,TNFRSF12A,protein_coding,2.461998907351755,30.0,3.705245349939549,40.0,3.3996208343607996,39.0,7.749134849329965,78.0,2.6853107892411345,33.0
ENSG00000006377,DLX6,protein_coding,0.0,0.0,0.0926311337484887,1.0,0.0,0.0,0.2980436480511525,3.0,0.0,0.0
ENSG00000006432,MAP3K9,protein_coding,7.221863461565147,88.0,6.576810496142699,71.0,4.663582426623148,53.5,4.669350486134723,47.0,5.818173376689125,71.5
ENSG00000006451,RALA,protein_coding,93.26872527350898,1136.5,89.94483086978255,971.0,91.22315905534812,1046.5,106.89832176768005,1076.0,88.16770424675059,1083.5
ENSG00000006453,BAIAP2L1,protein_coding,1.0668661931857604,13.0,2.593671744957684,28.0,1.6562255346885946,19.0,4.073263190032418,41.0,1.9529533012662796,24.0
ENSG00000006459,KDM7A,protein_coding,16.987792460727107,207.0,10.004162444836782,108.0,18.218480881574543,209.0,38.94437001201726,392.0,17.820698874054806,219.0
ENSG00000006468,ETV1,protein_coding,0.0820666302450584,1.0,0.3705245349939549,4.0,0.1743395299672205,2.0,0.39739153073487,4.0,0.0813730542194283,1.0
ENSG00000006530,AGK,protein_coding,95.03315782377771,1158.0,127.96991127353718,1381.5,141.65086809836666,1625.0,98.05636020882918,987.0,104.88986688884312,1289.0
ENSG00000006534,ALDH3B1,protein_coding,0.5334330965928802,6.5,1.3894670062273309,15.0,0.2615092949508307,3.0,1.390870357572045,14.0,0.3254922168777133,4.0
ENSG00000006555,TTC22,protein_coding,4.185398142497983,51.0,2.5010406112091954,27.0,3.6611301293116303,42.0,2.78174071514409,28.0,3.0921760603382764,38.0
ENSG00000006576,PHTF2,protein_coding,46.77797923968334,570.0,53.448164172877995,577.0,48.03054050596925,551.0,56.92633677777013,573.0,43.69733011583301,537.0
ENSG00000006606,CCL26,protein_coding,0.0820666302450584,1.0,0.2778934012454662,3.0,0.0,0.0,0.0,0.0,0.0813730542194283,1.0
ENSG00000006607,FARP2,protein_coding,17.644325502687575,215.0,24.361988175852535,263.0,17.956971586623713,206.0,18.37935829648774,185.0,19.041294687346227,234.0
ENSG00000006611,USH1C,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006625,GGCT,protein_coding,77.67606552694787,946.5,70.77018618384538,764.0,76.77477050931472,880.75,62.340796384032735,627.5,82.0443819167386,1008.25
ENSG00000006634,DBF4,protein_coding,61.098606217446054,744.5,76.65226317687441,827.5,71.78430146400304,823.5,45.84904785853563,461.5,62.0469538423141,762.5
ENSG00000006638,TBXA2R,protein_coding,0.2461998907351754,3.0,0.3705245349939549,4.0,0.2615092949508307,3.0,0.0993478826837175,1.0,0.4882383253165699,6.0
ENSG00000006652,IFRD1,protein_coding,39.88438229909843,486.0,49.61971941505295,535.67,37.29384055293797,427.83,55.4530076775706,558.17,44.7958663477953,550.5
ENSG00000006659,LGALS14,protein_coding,0.6565330419604679,8.0,0.0,0.0,0.1743395299672205,2.0,0.39739153073487,4.0,0.1627461084388566,2.0
ENSG00000006695,COX10,protein_coding,23.79932277106696,290.0,26.909344353935975,290.5,21.661686598427146,248.5,24.14153549214335,243.0,23.109947398317647,284.0
ENSG00000006704,GTF2IRD1,protein_coding,0.8206663024505849,10.0,1.9452538087182631,21.0,0.5230185899016615,6.0,2.980436480511525,30.0,1.5460880301691382,19.0
ENSG00000006712,PAF1,protein_coding,23.142789729106493,282.0,29.27143826452244,316.0,23.97168537049282,275.0,26.52588467655257,267.0,22.377589910342788,275.0
ENSG00000006715,VPS41,protein_coding,21.99385690567568,268.0,23.713570239613112,256.0,22.664138895738667,260.0,27.047461060642092,272.25,21.56385936814851,265.0
ENSG00000006740,ARHGAP44,protein_coding,0.2461998907351754,3.0,0.1852622674969774,2.0,0.0,0.0,0.4967394134185875,5.0,0.2441191626582849,3.0
ENSG00000006744,ELAC2,protein_coding,77.47089895133522,944.0,75.30911173752133,813.0,73.44052699869164,842.5,72.42460647643007,729.0,80.7220697856729,992.0
ENSG00000006747,SCIN,protein_coding,0.0820666302450584,1.0,0.1852622674969774,2.0,0.0871697649836102,1.0,0.0,0.0,0.0,0.0
ENSG00000006756,ARSD,protein_coding,3.816098306395219,46.5,4.585241120550192,49.5,2.6150929495083073,30.0,7.351743318595095,74.0,3.051489533228562,37.5
ENSG00000006757,PNPLA4,protein_coding,26.17925504817366,319.0,29.364069398270924,317.0,26.150929495083073,300.0,24.638274905561943,248.0,26.120750404436492,321.0
ENSG00000006788,MYH13,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0993478826837175,1.0,0.0,0.0
ENSG00000006831,ADIPOR2,protein_coding,63.765771700410454,777.0,64.37863795519966,695.0,59.449779718822185,682.0,56.52894524703526,569.0,66.6445314057118,819.0
ENSG00000006837,CDKL3,protein_coding,0.8616996175731142,10.5,1.2505203056045977,13.5,0.7697090248052785,8.83,0.9438048854953164,9.5,1.0985362319622825,13.5
ENSG00000007001,UPP2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007038,PRSS21,protein_coding,11.653461494798306,142.0,10.745211514824693,116.0,11.244899682885722,129.0,11.12696286057636,112.0,11.229481482281107,138.0
ENSG00000007047,MARK4,protein_coding,8.247696339628378,100.5,5.465236891160835,59.0,6.886411433705209,79.0,7.947830614697401,80.0,7.608380569516549,93.5
ENSG00000007062,PROM1,protein_coding,0.0820666302450584,1.0,0.3242089681197105,3.5,0.0,0.0,0.3477175893930112,3.5,0.1627461084388566,2.0
ENSG00000007080,CCDC124,protein_coding,57.610774432031064,702.0,29.91985620076186,323.0,41.92865695711653,481.0,26.823928324603727,270.0,48.01010198946272,590.0
ENSG00000007129,CEACAM21,protein_coding,2.2157990166165793,27.0,0.9263113374848873,10.0,1.394716239737764,16.0,2.6823928324603727,27.0,2.1156994097051367,26.0
ENSG00000007168,PAFAH1B1,protein_coding,92.40702565593584,1126.0,107.1899690397387,1157.17,100.05607134113735,1147.83,103.68640472051544,1043.67,96.31884308791074,1183.67
ENSG00000007171,NOS2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627461084388566,2.0
ENSG00000007174,DNAH9,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007202,BLTP2,protein_coding,25.93305515743848,316.0,18.71148901719472,202.0,23.884515605509208,274.0,20.86305536358068,210.0,23.516812669414787,289.0
ENSG00000007216,SLC13A2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007237,GAS7,protein_coding,0.0,0.0,0.0,0.0,0.0871697649836102,1.0,0.0993478826837175,1.0,0.0813730542194283,1.0
ENSG00000007255,TRAPPC6A,protein_coding,22.24005679641085,271.0,10.467318113579225,113.0,17.608292526689272,202.0,13.710007810353016,138.0,17.739325819835376,218.0
