gene_id,gene_name,gene_biotype,Donor10_NTC_cpm,Donor10_NTC_count,Donor10_CYB5R4_cpm,Donor10_CYB5R4_count,Donor10_SGF29_cpm,Donor10_SGF29_count,Donor10_ATP2A2_cpm,Donor10_ATP2A2_count,Donor10_KDM1A_cpm,Donor10_KDM1A_count
ENSG00000223443,USP17L2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223445,RPL6P21,processed_pseudogene,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000223446,,lncRNA,0.186541659,2,0.286468002,3,0.057882788,0.5,0,0,0.110216808,1
ENSG00000223450,,processed_pseudogene,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000223452,HMGN2P18,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223455,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223457,HTATSF1P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223459,TCAF1P1,transcribed_unprocessed_pseudogene,0.023317707,0.25,0.047744667,0.5,0.173648364,1.5,0.082543542,0.25,0.055108404,0.5
ENSG00000223460,GAPDHP69,processed_pseudogene,0.14736791,1.58,0.095489334,1,1.099772973,9.5,0.165087085,0.5,0.165325213,1.5
ENSG00000223461,,lncRNA,0.279812488,3,0.190978668,2,0.115765576,1,0.495261254,1.5,0.110216808,1
ENSG00000223462,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223466,LINC01825,lncRNA,0.093270829,1,0,0,0,0,0.33017417,1,0.110216808,1
ENSG00000223467,CALM1P1,processed_pseudogene,0,0,0,0,0,0,0,0,0.055108404,0.5
ENSG00000223470,LINC02629,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223475,VOPP1-DT,lncRNA,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000223476,VN1R42P,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223478,ZDHHC12-DT,lncRNA,2.984666538,32,1.432340012,15,5.788278804,50,7.263831732,22,2.424769787,22
ENSG00000223479,LINC02238,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223482,NUTM2A-AS1,lncRNA,47.5289492,509.58,42.66749917,446.83,36.0412968,311.33,47.04981917,142.5,42.56242494,386.17
ENSG00000223484,TRPC6P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223485,LINC01615,lncRNA,0,0,0,0,0.115765576,1,0,0,0.110216808,1
ENSG00000223486,LINC03053,lncRNA,0.373083317,4,0.095489334,1,0.347296728,3,0.33017417,1,0,0
ENSG00000223487,FRMPD4-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223488,MAPK6P2,processed_pseudogene,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223489,NEFHP1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223490,CHCHD2P5,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223492,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223495,,transcribed_processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223496,EXOSC6,protein_coding,99.34089488,1065.08,105.7028733,1106.96,105.3177328,909.75,100.8946228,305.58,84.79309728,769.33
ENSG00000223497,H2BL1P,unitary_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223498,SLC35C2P1,processed_pseudogene,0,0,0,0,0,0,0.33017417,1,0,0
ENSG00000223500,RNF14P4,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223501,VPS52,protein_coding,25.92929055,278,18.90688816,198,22.63217012,195.5,19.81045018,60,21.65760287,196.5
ENSG00000223502,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223503,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223505,RPL35AP5,processed_pseudogene,2.036102204,21.83,3.325893508,34.83,5.035802559,43.5,6.438396308,19.5,2.846900164,25.83
ENSG00000223506,SLC20A1P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223508,RPL23AP53,transcribed_processed_pseudogene,0.408526232,4.38,0.763914673,8,0.245423021,2.12,0,0,0.123442826,1.12
ENSG00000223509,WHAMMP1,transcribed_processed_pseudogene,0.484075604,5.19,0.422062857,4.42,0.474638862,4.1,0.449036871,1.36,0.794663189,7.21
ENSG00000223510,CDRT15,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223511,LINC02968,lncRNA,0.746166634,8,0.525191338,5.5,1.340565371,11.58,0.990522509,3,1.43281851,13
ENSG00000223513,ATP6V0E1P2,processed_pseudogene,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000223514,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223516,AFF2-IT1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223517,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223518,CSNK1A1P1,transcribed_processed_pseudogene,0,0,0.023872334,0.25,0.057882788,0.5,0,0,0,0
ENSG00000223519,KIF28P,transcribed_unitary_pseudogene,2.075275952,22.25,1.718808014,18,0.926124609,8,1.568327306,4.75,1.43281851,13
ENSG00000223522,,lncRNA,0.839437464,9,0.763914673,8,1.389186913,12,2.971567527,9,0.991951276,9
ENSG00000223523,,lncRNA,0,0,0,0,0,0,0.33017417,1,0.110216808,1
ENSG00000223525,RABGAP1L-IT1,lncRNA,0.652895805,7,0.095489334,1,0.463062304,4,0,0,0.440867234,4
ENSG00000223528,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223529,EEF1A1P8,processed_pseudogene,1.438236188,15.42,0.222490149,2.33,0.164387118,1.42,0.191501018,0.58,0.247987819,2.25
ENSG00000223530,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223534,HLA-DQB1-AS1,lncRNA,0.093270829,1,0.095489334,1,0,0,0.660348339,2,0,0
ENSG00000223536,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223537,ZBTB24-DT,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223538,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223539,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223540,RPS15AP5,processed_pseudogene,0.520451228,5.58,0.74004234,7.75,1.302362731,11.25,1.707000457,5.17,0.900471325,8.17
ENSG00000223542,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223543,TCEAL4P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223544,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223546,LINC00630,lncRNA,3.108716741,33.33,3.58085003,37.5,2.778373826,24,2.971567527,9,3.526937872,32
ENSG00000223547,ZNF844,protein_coding,0.528845602,5.67,0.747681486,7.83,0.656390816,5.67,1.211739203,3.67,0.440867234,4
ENSG00000223548,ACSL6-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223549,MTND5P28,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223550,SNRPBP1,processed_pseudogene,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000223551,TMSB4XP4,processed_pseudogene,135.8489629,1456.5,203.9413454,2135.75,155.5981955,1344.08,211.0902519,639.33,200.8701335,1822.5
ENSG00000223552,CCR5AS,lncRNA,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223553,SMPD4P1,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223554,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223555,USP9YP23,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223558,TRIM60P17,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223559,,processed_pseudogene,0.326447903,3.5,0.429702004,4.5,0.057882788,0.5,0.495261254,1.5,0,0
ENSG00000223561,LINC03007,lncRNA,0,0,0,0,0.173648364,1.5,0,0,0,0
ENSG00000223563,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223564,CYP4F32P,transcribed_unprocessed_pseudogene,0.046635415,0.5,0,0,0,0,0,0,0,0
ENSG00000223565,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223566,TNRC18P2,transcribed_unprocessed_pseudogene,0,0,0,0,0.057882788,0.5,0,0,0,0
ENSG00000223568,RPL3P11,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223569,USP17L15,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223570,,processed_pseudogene,0,0,0,0,0,0,0,0,0.036371547,0.33
ENSG00000223571,DHRSX-IT1,lncRNA,0.186541659,2,0.190978668,2,0.173648364,1.5,0.660348339,2,0.220433617,2
ENSG00000223572,CKMT1A,protein_coding,0,0,0,0,0,0,0,0,0.330650425,3
ENSG00000223573,TINCR,protein_coding,0,0,0.095489334,1,0.115765576,1,0,0,0.220433617,2
ENSG00000223574,TPMTP4,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223575,RBMX2P3,processed_pseudogene,1.818781171,19.5,1.432340012,15,0.810359033,7,0.990522509,3,0.991951276,9
ENSG00000223576,,lncRNA,0,0,0,0,0,0,0.33017417,1,0,0
ENSG00000223581,LINC02665,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223583,RPL17P9,processed_pseudogene,1.648095554,17.67,1.878275202,19.67,2.150924403,18.58,3.136654612,9.5,1.928794149,17.5
ENSG00000223584,TVP23CP1,processed_pseudogene,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000223586,LINC01312,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223587,LINC01986,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223589,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223591,CENPVL1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223592,FNDC3CP,unitary_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223593,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223595,LYPLA1P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223597,LINC02142,lncRNA,0.116588537,1.25,0.047744667,0.5,0.086824182,0.75,0.138673151,0.42,0.137771011,1.25
ENSG00000223598,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223599,,processed_pseudogene,0.186541659,2,0.381957337,4,0.347296728,3,0.660348339,2,0.551084042,5
ENSG00000223600,EEF1A1P41,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223601,EBLN1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223602,,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223603,CRPP1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223604,RPL17P13,processed_pseudogene,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223605,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223608,DSCR4-IT1,lncRNA,0.093270829,1,0,0,0.03820264,0.33,0,0,0,0
ENSG00000223609,HBD,protein_coding,0.093270829,1,0,0,0.115765576,1,0,0,0,0
ENSG00000223611,SUPT20HL2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223612,,processed_pseudogene,1.165885366,12.5,1.527829346,16,0.752476244,6.5,1.485783763,4.5,0.991951276,9
ENSG00000223614,ZNF735,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223615,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223617,LINC00370,lncRNA,0.046635415,0.5,0.095489334,1,0,0,0,0,0.165325213,1.5
ENSG00000223619,MTCO1P17,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223620,RBM48P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223621,AK4P4,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223622,GSTA6P,transcribed_unprocessed_pseudogene,0,0,0,0,0.03820264,0.33,0,0,0,0
ENSG00000223623,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223624,,processed_pseudogene,0,0,0.047744667,0.5,0,0,0.33017417,1,0,0
ENSG00000223625,CYCSP32,processed_pseudogene,0,0,0,0,0,0,0.108957476,0.33,0,0
ENSG00000223626,LINC01044,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223628,,processed_pseudogene,0,0,0.03151148,0.33,0.115765576,1,0.33017417,1,0,0
ENSG00000223629,DEFA8P,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223631,LINC01120,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223634,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223635,NUP133-DT,lncRNA,0.093270829,1,0.095489334,1,0.115765576,1,0,0,0,0
ENSG00000223636,UBE2Q2P5Y,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223637,RBMY2EP,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223638,RFPL4A,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223640,RPL30P3,processed_pseudogene,0,0,0,0,0,0,0.221216694,0.67,0,0
ENSG00000223641,TTTY17C,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223642,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223643,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223646,LINC03076,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223647,LINC01946,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223648,IGHV3-64,IG_V_gene,0,0,0,0,0,0,0,0,0,0
ENSG00000223649,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223650,UHRF2P1,processed_pseudogene,0,0,0,0,0.347296728,3,0,0,0,0
ENSG00000223651,NEFHP2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223652,PRDM6-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223653,BCL10-AS1,lncRNA,0.373083317,4,0.381957337,4,0.231531152,2,0.660348339,2,0.771517659,7
ENSG00000223655,RAB9AP3,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223656,HMGB3P10,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223657,KRT8P51,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223658,C1GALT1C1L,protein_coding,0,0,0,0,0.115765576,1,0,0,0.110216808,1
ENSG00000223660,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223662,SAMSN1-AS1,lncRNA,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000223663,NDUFB4P8,processed_pseudogene,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223665,,lncRNA,0.062491456,0.67,0.03151148,0.33,0,0,0,0,0,0
ENSG00000223668,EEF1A1P24,processed_pseudogene,0.272350822,2.92,0.302701189,3.17,1.109034219,9.58,1.211739203,3.67,0.743963457,6.75
ENSG00000223669,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223671,RPL34P3,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223672,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223676,RPL34P26,processed_pseudogene,12.24925801,131.33,14.14865464,148.17,12.94606437,111.83,12.05135719,36.5,15.79737516,143.33
ENSG00000223677,OR2AD1P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223679,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223683,RPSAP65,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223684,IFNWP18,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223685,LINC00571,lncRNA,0.373083317,4,0.572936005,6,0.57882788,5,1.320696679,4,0.330650425,3
ENSG00000223688,RPS24P14,transcribed_processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223691,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223692,DIP2A-IT1,lncRNA,0.279812488,3,0.381957337,4,0,0,0,0,0.110216808,1
ENSG00000223694,ADH5P3,processed_pseudogene,0.046635415,0.5,0,0,0,0,0.33017417,1,0,0
ENSG00000223695,MYH9-DT,lncRNA,0,0,0.095489334,1,0.231531152,2,0,0,0.330650425,3
ENSG00000223697,,lncRNA,0.093270829,1,0.095489334,1,0.115765576,1,0,0,0,0
ENSG00000223698,GOLGA6L11P,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223701,RAET1E-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223702,ZDHHC20P2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223703,IGSF3P2,transcribed_unprocessed_pseudogene,0,0,0,0,0.057882788,0.5,0,0,0,0
ENSG00000223705,NSUN5P1,transcribed_unprocessed_pseudogene,4.236361067,45.42,2.848446837,29.83,3.154611948,27.25,3.245612088,9.83,3.219432976,29.21
ENSG00000223707,SFR1P2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223709,TRIM64EP,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223710,CRYGGP,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223711,,lncRNA,0.466354147,5,0.381957337,4,0.115765576,1,1.650870848,5,0.330650425,3
ENSG00000223714,LINC02601,lncRNA,0.093270829,1,0.095489334,1,0,0,0,0,0.110216808,1
ENSG00000223715,LINC01208,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223716,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223717,DNAJA1P1,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223718,RPL15P11,processed_pseudogene,0,0,0.047744667,0.5,0,0,0,0,0,0
ENSG00000223719,YWHAQP10,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223720,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223721,UQCRFS1P2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223723,TFDP1P2,processed_pseudogene,0,0,0.095489334,1,0.115765576,1,0.660348339,2,0.110216808,1
ENSG00000223724,RAD17P2,processed_pseudogene,0,0,0.190978668,2,0,0,0,0,0.110216808,1
ENSG00000223725,MYOSLID-AS1,lncRNA,0.559624976,6,0.095489334,1,0.115765576,1,0.990522509,3,0,0
ENSG00000223726,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223727,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223728,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223729,LINC02247,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223730,RPL6P28,transcribed_processed_pseudogene,0.0111925,0.12,0,0,0.019680148,0.17,0,0,0,0
ENSG00000223731,SUPT20HL1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000223732,,lncRNA,1.632239513,17.5,1.074255009,11.25,1.852249217,16,1.898501475,5.75,2.314552978,21
ENSG00000223733,RPL18AP14,processed_pseudogene,0,0,0.095489334,1,0.115765576,1,0,0,0,0
ENSG00000223734,LAPTM4A-DT,lncRNA,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000223735,OR51B3P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223738,HSP90AB5P,processed_pseudogene,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223739,RPS15AP15,processed_pseudogene,0.559624976,6,1.129638823,11.83,2.740171186,23.67,2.641393357,8,1.837314198,16.67
ENSG00000223740,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223741,PSMD4P1,processed_pseudogene,0.419718732,4.5,0.525191338,5.5,0.520945092,4.5,0.990522509,3,0.440867234,4
ENSG00000223742,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223744,RBMY2GP,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223745,CCDC18-AS1,lncRNA,14.57356708,156.25,6.087445051,63.75,11.6344404,100.5,13.70222804,41.5,13.66688425,124
ENSG00000223746,ELOCP30,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223749,MIR503HG,lncRNA,0.466354147,5,1.241361344,13,1.273421337,11,0.990522509,3,0.330650425,3
ENSG00000223750,SIRPB3P,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223751,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223753,,transcribed_processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223754,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223756,TSSC2,transcribed_unprocessed_pseudogene,0,0,0.023872334,0.25,0,0,0.165087085,0.5,0,0
ENSG00000223760,MED15P9,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223761,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223764,LINC02593,lncRNA,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223765,LINC01626,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223768,LINC00205,lncRNA,3.824104001,41,2.673701356,28,3.588732858,31,1.981045018,6,3.306504255,30
ENSG00000223770,CACNA2D1-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223772,GEMIN8P3,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223773,CD99P1,transcribed_unprocessed_pseudogene,0.303130195,3.25,0.227264615,2.38,0.202589758,1.75,0.082543542,0.25,0.247987819,2.25
ENSG00000223774,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223776,LGALS8-AS1,lncRNA,0.186541659,2,0,0,0.231531152,2,0,0,0.220433617,2
ENSG00000223777,RPL29P8,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223779,,transcribed_unprocessed_pseudogene,0.046635415,0.5,0.071617001,0.75,0,0,0.082543542,0.25,0.027554202,0.25
ENSG00000223782,RPS21P8,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223783,LINC01983,lncRNA,0.093270829,1,0.047744667,0.5,0,0,0,0,0,0
ENSG00000223784,LINP1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223786,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223787,,processed_pseudogene,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000223788,DIS3L2P1,transcribed_unprocessed_pseudogene,0,0,0.047744667,0.5,0,0,0,0,0,0
ENSG00000223791,UBE2E1-AS1,lncRNA,0,0,0,0,0,0,0.33017417,1,0.110216808,1
ENSG00000223794,COX5BP8,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223799,IL10RB-DT,lncRNA,0.559624976,6,0.763914673,8,1.504952489,13,0.990522509,3,0.771517659,7
ENSG00000223800,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223802,CERS1,protein_coding,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000223803,RPS20P14,processed_pseudogene,3.583465262,38.42,4.233042182,44.33,5.296275105,45.75,6.108222138,18.5,3.535755217,32.08
ENSG00000223804,,transcribed_unprocessed_pseudogene,0.151098743,1.62,0.119361668,1.25,0.043990919,0.38,0.165087085,0.5,0.110216808,1
ENSG00000223806,LINC00114,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223807,BOLA3P4,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223809,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223810,KRT8P28,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223812,PYDC2-AS1,lncRNA,0.093270829,1,0.095489334,1,0.347296728,3,0.33017417,1,0.220433617,2
ENSG00000223813,PRR15-DT,lncRNA,0,0,0,0,0,0,0.165087085,0.5,0.055108404,0.5
ENSG00000223814,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223815,DIAPH3-AS2,lncRNA,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000223816,IGKV1OR2-2,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223817,CDH23-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223819,PPIAP89,transcribed_processed_pseudogene,0.046635415,0.5,0,0,0,0,0,0,0,0
ENSG00000223820,CFL1P1,transcribed_unprocessed_pseudogene,0,0,0.01145872,0.12,0.028941394,0.25,0,0,0,0
ENSG00000223822,EEF1A1P1,processed_pseudogene,2.70485405,29,0.119361668,1.25,0,0,0,0,0.027554202,0.25
ENSG00000223823,LINC01342,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223824,TERF1P6,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223825,DAZAP2P1,transcribed_processed_pseudogene,0.093270829,1,0.047744667,0.5,0,0,0,0,0,0
ENSG00000223826,LINC01870,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223828,BANF1P4,processed_pseudogene,0.279812488,3,0.190978668,2,0.674913309,5.83,0,0,0.697672398,6.33
ENSG00000223829,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223831,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223834,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223836,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223837,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223838,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223839,FAM95B1,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0.018736857,0.17
ENSG00000223841,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223842,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223843,EFCAB6-AS1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223845,VN1R40P,unitary_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223847,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223849,,processed_pseudogene,0,0,0.190978668,2,0.115765576,1,0,0,0,0
ENSG00000223850,MYCNUT,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223855,PDGFA-DT,lncRNA,0,0,0,0,0,0,0.33017417,1,0,0
ENSG00000223856,RAB9AP2,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223859,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223861,,processed_pseudogene,0.629578098,6.75,0.596808338,6.25,1.215538549,10.5,0.33017417,1,0.95557973,8.67
ENSG00000223863,LINC01805,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000223864,NPM1P19,processed_pseudogene,0.194003325,2.08,0.159467188,1.67,0.057882788,0.5,0.221216694,0.67,0,0
ENSG00000223865,HLA-DPB1,protein_coding,7.928020491,85,7.543657397,79,36.92921877,319,24.10271438,73,26.4707709,240.17
ENSG00000223866,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223867,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223869,,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000223870,,lncRNA,0,0,0,0,0,0,0,0,0,0
