gene_id,gene_name,gene_biotype,Donor8_ELOB_cpm,Donor8_ELOB_count,Donor8_GATA3_cpm,Donor8_GATA3_count,Donor8_SGF29_cpm,Donor8_SGF29_count,Donor8_MED24_cpm,Donor8_MED24_count,Donor8_NFKB2_cpm,Donor8_NFKB2_count,Donor8_KDM1A_cpm,Donor8_KDM1A_count,Donor8_NTC1_cpm,Donor8_NTC1_count,Donor8_NTC2_cpm,Donor8_NTC2_count,Donor8_NTC3_cpm,Donor8_NTC3_count
ENSG00000306869,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306870,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306871,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306872,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306873,,lncRNA,0,0,0.129947564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306874,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306875,,lncRNA,0.167672871,1,0.129947564,1,0.072969462,0.5,0,0,0.247503591,2,0.204102342,1.5,0.060802121,0.5,0,0,0,0
ENSG00000306876,,lncRNA,0,0,0.129947564,1,0.145938923,1,0.157695664,1,0,0,0,0,0,0,0,0,0,0
ENSG00000306877,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306878,,lncRNA,0.167672871,1,0,0,0.145938923,1,0,0,0,0,0,0,0.121604241,1,0.118053833,1,0,0
ENSG00000306879,,lncRNA,0.041918218,0.25,0,0,0.090482133,0.62,0.078847832,0.5,0.076726113,0.62,0,0,0.046209612,0.38,0.088540374,0.75,0.048889992,0.38
ENSG00000306880,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306881,,lncRNA,0,0,0,0,0.145938923,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306882,,lncRNA,0.167672871,1,0,0,0,0,0,0,0.123751795,1,0,0,0.121604241,1,0,0,0,0
ENSG00000306883,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306884,,lncRNA,0,0,0,0,0.145938923,1,0,0,0.123751795,1,0,0,0,0,0.236107665,2,0,0
ENSG00000306885,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306886,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306887,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306888,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128657874,1
ENSG00000306889,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306890,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306891,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306892,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306893,,lncRNA,0.167672871,1,0,0,0,0,0.157695664,1,0,0,0,0,0,0,0,0,0,0
ENSG00000306894,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306895,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306896,,lncRNA,0,0,0,0,0.291877847,2,0.473086993,3,0.495007182,4,0.272136456,2,0.364812724,3,0.47221533,4,0.257315748,2
ENSG00000306897,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306898,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118053833,1,0,0
ENSG00000306899,,lncRNA,0,0,0,0,0,0,0,0,0.040838093,0.33,0,0,0,0,0,0,0,0
ENSG00000306900,,lncRNA,0.335345743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306901,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306902,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306903,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306904,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306905,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306906,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306907,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306908,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306909,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306910,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306911,,lncRNA,0,0,0,0,0.583755694,4,0.473086993,3,0.247503591,2,0.272136456,2,0,0,0.118053833,1,0,0
ENSG00000306912,,lncRNA,0,0,0.129947564,1,0,0,0,0,0,0,0.136068228,1,0,0,0.236107665,2,0,0
ENSG00000306913,LINC03005,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306914,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306915,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306916,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306917,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128657874,1
ENSG00000306918,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306919,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306920,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306921,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064328937,0.5
ENSG00000306922,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306923,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306924,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306925,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306926,,lncRNA,0.167672871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064328937,0.5
ENSG00000306927,,lncRNA,0.167672871,1,0,0,0.291877847,2,0,0,0.371255386,3,0.952477596,7,0.243208482,2,0.236107665,2,0.128657874,1
ENSG00000306928,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306929,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029513458,0.25,0,0
ENSG00000306930,,lncRNA,0,0,0.129947564,1,0,0,0,0,0.123751795,1,0,0,0,0,0,0,0,0
ENSG00000306931,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306932,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306933,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306934,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306935,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0.121604241,1,0,0,0,0
ENSG00000306936,,lncRNA,0.167672871,1,0.129947564,1,0.291877847,2,0,0,0.123751795,1,0.136068228,1,0.486416965,4,0.590269163,5,0,0
ENSG00000306937,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306938,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306939,,lncRNA,0,0,0,0,0.145938923,1,0.157695664,1,0,0,0,0,0,0,0,0,0,0
ENSG00000306940,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306941,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306942,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306943,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306944,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306945,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306946,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306947,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306948,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306949,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306950,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306951,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306952,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306953,,lncRNA,0,0,0,0,0,0,0.157695664,1,0,0,0,0,0,0,0,0,0,0
ENSG00000306954,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306955,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064328937,0.5
ENSG00000306956,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306957,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306958,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306959,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306960,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306961,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306962,,lncRNA,0,0,0.129947564,1,0.145938923,1,0,0,0,0,0,0,0,0,0,0,0.385973622,3
ENSG00000306963,,lncRNA,0,0,0.259895129,2,0.145938923,1,0.157695664,1,0.123751795,1,0.136068228,1,0.121604241,1,0,0,0.128657874,1
ENSG00000306964,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306965,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306966,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306967,,lncRNA,0,0,0,0,0.145938923,1,0,0,0.123751795,1,0.272136456,2,0,0,0,0,0.128657874,1
ENSG00000306968,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306969,,lncRNA,1.006037228,6,0.519790258,4,1.313450311,9,0.630782658,4,0.247503591,2,0.68034114,5,0.547219086,4.5,0.826376828,7,1.029262992,8
ENSG00000306970,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306971,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306972,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306973,,lncRNA,0,0,0,0,0,0,0,0,0,0,0.136068228,1,0,0,0,0,0,0
ENSG00000306974,,lncRNA,0,0,0.389842693,3,0,0,0,0,0,0,0,0,0.121604241,1,0,0,0.128657874,1
ENSG00000306975,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306976,,lncRNA,0,0,0,0,0.145938923,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306977,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306978,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306979,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306980,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306981,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306982,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306983,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306984,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306985,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0.121604241,1,0,0,0,0
ENSG00000306986,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0.121604241,1,0,0,0,0
ENSG00000306987,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0.121604241,1,0,0,0,0
ENSG00000306988,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306989,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306990,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306991,,lncRNA,0.167672871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306992,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306993,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306994,,lncRNA,0,0,0,0,0,0,0,0,0.123751795,1,0,0,0,0,0,0,0,0
ENSG00000306995,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306996,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306997,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306998,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000306999,,lncRNA,0,0,0.389842693,3,0,0,0,0,0,0,0.544272912,4,0.243208482,2,0.354161498,3,0,0
ENSG00000307000,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307001,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307002,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307003,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307004,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307005,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307006,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307007,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307008,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118053833,1,0,0
ENSG00000307009,,lncRNA,0.223004919,1.33,0.346959997,2.67,0.340037692,2.33,0.342199592,2.17,0.340317438,2.75,0.317038971,2.33,0.283337882,2.33,0.433257566,3.67,0.203279441,1.58
ENSG00000307010,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307011,,lncRNA,0.335345743,2,0.259895129,2,0.145938923,1,0,0,0.123751795,1,0.272136456,2,0,0,0,0,0.128657874,1
ENSG00000307012,,lncRNA,0.670691485,4,0.129947564,1,0.291877847,2,0.315391329,2,0.123751795,1,0.136068228,1,0.364812724,3,0.118053833,1,0.128657874,1
ENSG00000307013,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307014,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307015,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307016,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307017,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307018,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307019,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307020,,lncRNA,0.335345743,2,0.194921347,1.5,0.072969462,0.5,0.315391329,2,0.55688308,4.5,0.272136456,2,0.97283393,8,0.27506543,2.33,0.192986811,1.5
ENSG00000307021,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307022,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307023,,lncRNA,0,0,0.129947564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307024,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307025,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307027,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307028,,lncRNA,0,0,0,0,0,0,0,0,0.247503591,2,0,0,0,0,0,0,0,0
ENSG00000307029,,lncRNA,0.083836436,0.5,0,0,0.072969462,0.5,0.157695664,1,0.082913703,0.67,0.146953686,1.08,0.121604241,1,0,0,0,0
ENSG00000307030,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307031,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307032,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307033,,lncRNA,0,0,0.064973782,0.5,0.145938923,1,0,0,0,0,0,0,0.060802121,0.5,0,0,0,0
ENSG00000307034,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307035,,lncRNA,0,0,0,0,0,0,0.157695664,1,0,0,0,0,0,0,0,0,0,0
ENSG00000307036,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307037,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307038,,lncRNA,0,0,0.58476404,4.5,0.145938923,1,0.157695664,1,0.711572824,5.75,0,0,0.152005302,1.25,0.059026916,0.5,0,0
ENSG00000307039,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307040,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307041,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307042,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307043,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307044,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307045,,lncRNA,0,0,0.162434456,1.25,0,0,0.209735234,1.33,0.185627693,1.5,0.068034114,0.5,0.03040106,0.25,0.236107665,2,0.192986811,1.5
ENSG00000307046,,lncRNA,0,0,0.129947564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307047,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307048,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307049,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307050,,lncRNA,0,0,0.129947564,1,0,0,0,0,0,0,0.272136456,2,0,0,0,0,0,0
ENSG00000307051,,lncRNA,0,0,0,0,0.145938923,1,0.157695664,1,0,0,0,0,0,0,0.118053833,1,0,0
ENSG00000307052,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307053,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307054,,lncRNA,0,0,0,0,0,0,0,0,0.123751795,1,0,0,0,0,0,0,0,0
ENSG00000307055,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307056,,lncRNA,0.754527921,4.5,0.476907562,3.67,0.353172195,2.42,0.539319172,3.42,0.361355243,2.92,0.272136456,2,0.425614844,3.5,0.551311398,4.67,0.41813809,3.25
ENSG00000307057,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307058,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307059,,lncRNA,0,0,0,0,0,0,0,0,0.030937949,0.25,0,0,0,0,0,0,0,0
ENSG00000307060,,lncRNA,0,0,0.129947564,1,0.43781677,3,0,0,0,0,0.136068228,1,0.273609543,2.25,0,0,0.074621567,0.58
ENSG00000307061,,lncRNA,0.041918218,0.25,0,0,0.048159845,0.33,0.039423916,0.25,0,0,0.034017057,0.25,0.060802121,0.5,0,0,0,0
ENSG00000307062,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020069152,0.17,0,0
ENSG00000307063,,lncRNA,0,0,0,0,0.145938923,1,0,0,0,0,0.136068228,1,0.121604241,1,0,0,0,0
ENSG00000307064,,lncRNA,0,0,0,0,0,0,0.157695664,1,0,0,0,0,0,0,0,0,0,0
ENSG00000307065,,lncRNA,0,0,0.129947564,1,0,0,0.157695664,1,0.123751795,1,0.136068228,1,0,0,0,0,0.257315748,2
ENSG00000307066,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118053833,1,0,0
ENSG00000307067,,lncRNA,0,0,0.259895129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307068,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307069,,lncRNA,0.670691485,4,0.259895129,2,0.145938923,1,0.315391329,2,0.247503591,2,0.272136456,2,0.486416965,4,0.236107665,2,0.128657874,1
ENSG00000307070,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307071,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307072,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128657874,1
ENSG00000307073,,lncRNA,0.167672871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307074,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307075,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307076,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307077,,lncRNA,0,0,0.032486891,0.25,0,0,0,0,0,0,0,0,0.03040106,0.25,0,0,0,0
ENSG00000307078,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307079,,lncRNA,0.055332048,0.33,0.042882696,0.33,0,0,0,0,0.030937949,0.25,0,0,0.0401294,0.33,0,0,0,0
ENSG00000307080,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307081,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307082,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307083,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307084,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307085,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307086,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307087,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307088,,lncRNA,42.65933191,254.42,46.0339247,354.25,47.83148215,327.75,41.00087275,260,54.28620011,438.67,66.65030011,489.83,38.47801401,316.42,41.72258552,353.42,43.88262764,341.08
ENSG00000307089,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307090,,lncRNA,0,0,0.259895129,2,0.43781677,3,0,0,0.525945131,4.25,0.136068228,1,0.152005302,1.25,0.649296079,5.5,0,0
ENSG00000307091,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307092,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307093,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307094,,lncRNA,0,0,0,0,0,0,0,0,0.123751795,1,0,0,0.243208482,2,0.118053833,1,0,0
ENSG00000307095,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307096,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064328937,0.5
ENSG00000307097,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307098,,lncRNA,1.006037228,6,1.299475644,10,0.875633541,6,0.473086993,3,0.371255386,3,0.408204684,3,0.243208482,2,0.354161498,3,0.64328937,5
ENSG00000307099,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307100,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307101,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0.121604241,1,0,0,0,0
ENSG00000307102,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307103,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307104,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307105,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307106,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307107,,lncRNA,0.670691485,4,0.649737822,5,1.021572464,7,0.315391329,2,0.123751795,1,0.816409368,6,0.608021206,5,0.47221533,4,0.514631496,4
ENSG00000307108,,lncRNA,0.167672871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000307109,,lncRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
